Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes,Cluster
viralrecon,exponential,0.1,40,0,MINMIN,518.56,0, 12, 26, 13, 3, 16, 3, 0, 0, 9, 4, 6, 15, 0, 2, 49, 0, 7, 0, 2, 15, 6, 5, 6, 0, 0, 7,{c5.2xlarge=0; c5.xlarge=12; c5a.2xlarge=26; c5a.xlarge=13; d3.2xlarge=3; d3.xlarge=16; i3.2xlarge=3; i3.large=0; i3.xlarge=0; m5.2xlarge=9; m5.large=4; m5.xlarge=6; m5a.2xlarge=15; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=49; m5zn.large=0; m5zn.xlarge=7; r5.2xlarge=0; r5.large=2; r5.xlarge=15; r5a.2xlarge=6; r5a.large=5; r5a.xlarge=6; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=7},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
viralrecon,exponential,0.1,40,140,ROUNDROBIN,597.5799999999999,14, 102, 26, 1, 2, 0, 4, 0, 3, 0, 0, 1, 2, 4, 5, 24, 0, 3, 4, 0, 7, 0, 0, 2, 0, 1, 0,{c5.2xlarge=14; c5.xlarge=102; c5a.2xlarge=26; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=4; i3.large=0; i3.xlarge=3; m5.2xlarge=0; m5.large=0; m5.xlarge=1; m5a.2xlarge=2; m5a.large=4; m5a.xlarge=5; m5zn.2xlarge=24; m5zn.large=0; m5zn.xlarge=3; r5.2xlarge=4; r5.large=0; r5.xlarge=7; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=0},{c5.2xlarge=3; c5.xlarge=6; c5a.2xlarge=3; c5a.xlarge=3; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=3; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=1; r5.large=0; r5.xlarge=1; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
viralrecon,exponential,0.1,40,140,STATIC,601.74,21, 64, 9, 17, 0, 2, 1, 0, 3, 0, 0, 4, 0, 3, 0, 38, 17, 14, 2, 0, 5, 0, 0, 0, 2, 3, 0,{c5.2xlarge=21; c5.xlarge=64; c5a.2xlarge=9; c5a.xlarge=17; d3.2xlarge=0; d3.xlarge=2; i3.2xlarge=1; i3.large=0; i3.xlarge=3; m5.2xlarge=0; m5.large=0; m5.xlarge=4; m5a.2xlarge=0; m5a.large=3; m5a.xlarge=0; m5zn.2xlarge=38; m5zn.large=17; m5zn.xlarge=14; r5.2xlarge=2; r5.large=0; r5.xlarge=5; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=2; z1d.large=3; z1d.xlarge=0},{c5.2xlarge=3; c5.xlarge=6; c5a.2xlarge=3; c5a.xlarge=3; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=3; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=1; r5.large=0; r5.xlarge=1; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
viralrecon,exponential,0.1,40,140,NOML,329.10999999999996,29, 27, 15, 16, 5, 8, 8, 3, 6, 4, 0, 10, 8, 4, 7, 10, 5, 5, 9, 0, 5, 0, 0, 7, 5, 9, 0,{c5.2xlarge=29; c5.xlarge=27; c5a.2xlarge=15; c5a.xlarge=16; d3.2xlarge=5; d3.xlarge=8; i3.2xlarge=8; i3.large=3; i3.xlarge=6; m5.2xlarge=4; m5.large=0; m5.xlarge=10; m5a.2xlarge=8; m5a.large=4; m5a.xlarge=7; m5zn.2xlarge=10; m5zn.large=5; m5zn.xlarge=5; r5.2xlarge=9; r5.large=0; r5.xlarge=5; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=7; z1d.2xlarge=5; z1d.large=9; z1d.xlarge=0},{c5.2xlarge=3; c5.xlarge=6; c5a.2xlarge=3; c5a.xlarge=3; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=3; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=1; r5.large=0; r5.xlarge=1; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
viralrecon,exponential,0.1,40,140,CUSTOMCLUSTERNOML,326.5799999999999,9, 23, 14, 6, 13, 6, 13, 5, 6, 2, 0, 10, 6, 6, 8, 19, 13, 14, 9, 0, 5, 0, 0, 3, 10, 5, 0,{c5.2xlarge=9; c5.xlarge=23; c5a.2xlarge=14; c5a.xlarge=6; d3.2xlarge=13; d3.xlarge=6; i3.2xlarge=13; i3.large=5; i3.xlarge=6; m5.2xlarge=2; m5.large=0; m5.xlarge=10; m5a.2xlarge=6; m5a.large=6; m5a.xlarge=8; m5zn.2xlarge=19; m5zn.large=13; m5zn.xlarge=14; r5.2xlarge=9; r5.large=0; r5.xlarge=5; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=3; z1d.2xlarge=10; z1d.large=5; z1d.xlarge=0},{c5.2xlarge=3; c5.xlarge=6; c5a.2xlarge=3; c5a.xlarge=3; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=3; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=1; r5.large=0; r5.xlarge=1; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
viralrecon,exponential,0.1,40,140,TEXTDISTANCE,348.8199999999998,14, 16, 6, 8, 5, 11, 5, 10, 6, 8, 0, 13, 8, 5, 8, 22, 9, 22, 6, 0, 4, 0, 0, 4, 8, 7, 0,{c5.2xlarge=14; c5.xlarge=16; c5a.2xlarge=6; c5a.xlarge=8; d3.2xlarge=5; d3.xlarge=11; i3.2xlarge=5; i3.large=10; i3.xlarge=6; m5.2xlarge=8; m5.large=0; m5.xlarge=13; m5a.2xlarge=8; m5a.large=5; m5a.xlarge=8; m5zn.2xlarge=22; m5zn.large=9; m5zn.xlarge=22; r5.2xlarge=6; r5.large=0; r5.xlarge=4; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=4; z1d.2xlarge=8; z1d.large=7; z1d.xlarge=0},{c5.2xlarge=3; c5.xlarge=6; c5a.2xlarge=3; c5a.xlarge=3; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=3; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=1; r5.large=0; r5.xlarge=1; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
viralrecon,exponential,0.1,40,140,CRITICALPATH,323.7899999999999,16, 17, 17, 14, 2, 3, 6, 4, 5, 6, 0, 14, 4, 12, 8, 15, 13, 14, 6, 0, 6, 0, 0, 8, 6, 10, 0,{c5.2xlarge=16; c5.xlarge=17; c5a.2xlarge=17; c5a.xlarge=14; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=6; i3.large=4; i3.xlarge=5; m5.2xlarge=6; m5.large=0; m5.xlarge=14; m5a.2xlarge=4; m5a.large=12; m5a.xlarge=8; m5zn.2xlarge=15; m5zn.large=13; m5zn.xlarge=14; r5.2xlarge=6; r5.large=0; r5.xlarge=6; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=8; z1d.2xlarge=6; z1d.large=10; z1d.xlarge=0},{c5.2xlarge=3; c5.xlarge=6; c5a.2xlarge=3; c5a.xlarge=3; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=3; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=1; r5.large=0; r5.xlarge=1; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
viralrecon,exponential,0.1,40,140,CRITICALPATHREVERSE,337.07999999999987,15, 22, 17, 20, 7, 5, 5, 7, 4, 6, 0, 4, 5, 9, 9, 17, 9, 15, 3, 0, 6, 0, 0, 2, 9, 9, 0,{c5.2xlarge=15; c5.xlarge=22; c5a.2xlarge=17; c5a.xlarge=20; d3.2xlarge=7; d3.xlarge=5; i3.2xlarge=5; i3.large=7; i3.xlarge=4; m5.2xlarge=6; m5.large=0; m5.xlarge=4; m5a.2xlarge=5; m5a.large=9; m5a.xlarge=9; m5zn.2xlarge=17; m5zn.large=9; m5zn.xlarge=15; r5.2xlarge=3; r5.large=0; r5.xlarge=6; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=9; z1d.large=9; z1d.xlarge=0},{c5.2xlarge=3; c5.xlarge=6; c5a.2xlarge=3; c5a.xlarge=3; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=3; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=1; r5.large=0; r5.xlarge=1; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
viralrecon,exponential,0.1,40,140,RESHIV2,325.6099999999999,13, 15, 15, 20, 6, 8, 7, 2, 11, 4, 0, 7, 11, 5, 5, 21, 9, 13, 6, 0, 6, 0, 0, 5, 9, 7, 0,{c5.2xlarge=13; c5.xlarge=15; c5a.2xlarge=15; c5a.xlarge=20; d3.2xlarge=6; d3.xlarge=8; i3.2xlarge=7; i3.large=2; i3.xlarge=11; m5.2xlarge=4; m5.large=0; m5.xlarge=7; m5a.2xlarge=11; m5a.large=5; m5a.xlarge=5; m5zn.2xlarge=21; m5zn.large=9; m5zn.xlarge=13; r5.2xlarge=6; r5.large=0; r5.xlarge=6; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=5; z1d.2xlarge=9; z1d.large=7; z1d.xlarge=0},{c5.2xlarge=3; c5.xlarge=6; c5a.2xlarge=3; c5a.xlarge=3; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=3; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=1; r5.large=0; r5.xlarge=1; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
viralrecon,exponential,0.1,40,140,RESHIV3,337.2799999999999,16, 13, 15, 19, 8, 5, 6, 6, 11, 8, 0, 7, 5, 8, 3, 17, 9, 16, 8, 0, 6, 0, 0, 4, 7, 8, 0,{c5.2xlarge=16; c5.xlarge=13; c5a.2xlarge=15; c5a.xlarge=19; d3.2xlarge=8; d3.xlarge=5; i3.2xlarge=6; i3.large=6; i3.xlarge=11; m5.2xlarge=8; m5.large=0; m5.xlarge=7; m5a.2xlarge=5; m5a.large=8; m5a.xlarge=3; m5zn.2xlarge=17; m5zn.large=9; m5zn.xlarge=16; r5.2xlarge=8; r5.large=0; r5.xlarge=6; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=4; z1d.2xlarge=7; z1d.large=8; z1d.xlarge=0},{c5.2xlarge=3; c5.xlarge=6; c5a.2xlarge=3; c5a.xlarge=3; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=3; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=1; r5.large=0; r5.xlarge=1; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
viralrecon,exponential,0.1,40,140,RESHIMAX,327.1699999999999,10, 16, 22, 15, 4, 5, 7, 3, 7, 4, 0, 9, 9, 6, 6, 16, 14, 16, 5, 0, 5, 0, 0, 9, 7, 10, 0,{c5.2xlarge=10; c5.xlarge=16; c5a.2xlarge=22; c5a.xlarge=15; d3.2xlarge=4; d3.xlarge=5; i3.2xlarge=7; i3.large=3; i3.xlarge=7; m5.2xlarge=4; m5.large=0; m5.xlarge=9; m5a.2xlarge=9; m5a.large=6; m5a.xlarge=6; m5zn.2xlarge=16; m5zn.large=14; m5zn.xlarge=16; r5.2xlarge=5; r5.large=0; r5.xlarge=5; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=9; z1d.2xlarge=7; z1d.large=10; z1d.xlarge=0},{c5.2xlarge=3; c5.xlarge=6; c5a.2xlarge=3; c5a.xlarge=3; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=3; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=1; r5.large=0; r5.xlarge=1; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
viralrecon,exponential,0.1,40,140,RESHIFCFS,336.7199999999999,22, 14, 15, 19, 8, 7, 9, 1, 5, 4, 0, 8, 3, 6, 7, 21, 9, 12, 7, 0, 6, 0, 0, 7, 7, 8, 0,{c5.2xlarge=22; c5.xlarge=14; c5a.2xlarge=15; c5a.xlarge=19; d3.2xlarge=8; d3.xlarge=7; i3.2xlarge=9; i3.large=1; i3.xlarge=5; m5.2xlarge=4; m5.large=0; m5.xlarge=8; m5a.2xlarge=3; m5a.large=6; m5a.xlarge=7; m5zn.2xlarge=21; m5zn.large=9; m5zn.xlarge=12; r5.2xlarge=7; r5.large=0; r5.xlarge=6; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=7; z1d.2xlarge=7; z1d.large=8; z1d.xlarge=0},{c5.2xlarge=3; c5.xlarge=6; c5a.2xlarge=3; c5a.xlarge=3; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=3; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=1; r5.large=0; r5.xlarge=1; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
viralrecon,exponential,0.1,40,141,MINMIN,571.9899999999999,12, 23, 8, 16, 29, 3, 0, 0, 0, 0, 1, 11, 2, 8, 2, 14, 0, 27, 0, 16, 5, 0, 0, 0, 12, 0, 17,{c5.2xlarge=12; c5.xlarge=23; c5a.2xlarge=8; c5a.xlarge=16; d3.2xlarge=29; d3.xlarge=3; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=1; m5.xlarge=11; m5a.2xlarge=2; m5a.large=8; m5a.xlarge=2; m5zn.2xlarge=14; m5zn.large=0; m5zn.xlarge=27; r5.2xlarge=0; r5.large=16; r5.xlarge=5; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=12; z1d.large=0; z1d.xlarge=17},{c5.2xlarge=1; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=4; d3.xlarge=1; i3.2xlarge=0; i3.large=2; i3.xlarge=0; m5.2xlarge=0; m5.large=1; m5.xlarge=4; m5a.2xlarge=1; m5a.large=4; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=4; r5.2xlarge=0; r5.large=3; r5.xlarge=1; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=0; z1d.xlarge=2}
viralrecon,exponential,0.1,40,141,MAXMIN,542.0699999999999,12, 16, 5, 15, 22, 4, 0, 0, 0, 0, 2, 13, 1, 13, 6, 13, 0, 25, 0, 21, 2, 0, 0, 0, 19, 0, 17,{c5.2xlarge=12; c5.xlarge=16; c5a.2xlarge=5; c5a.xlarge=15; d3.2xlarge=22; d3.xlarge=4; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=2; m5.xlarge=13; m5a.2xlarge=1; m5a.large=13; m5a.xlarge=6; m5zn.2xlarge=13; m5zn.large=0; m5zn.xlarge=25; r5.2xlarge=0; r5.large=21; r5.xlarge=2; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=19; z1d.large=0; z1d.xlarge=17},{c5.2xlarge=1; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=4; d3.xlarge=1; i3.2xlarge=0; i3.large=2; i3.xlarge=0; m5.2xlarge=0; m5.large=1; m5.xlarge=4; m5a.2xlarge=1; m5a.large=4; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=4; r5.2xlarge=0; r5.large=3; r5.xlarge=1; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=0; z1d.xlarge=2}
viralrecon,exponential,0.1,40,141,MCT,565.41,13, 18, 8, 14, 31, 1, 0, 0, 0, 0, 2, 10, 2, 8, 0, 14, 0, 26, 0, 18, 4, 0, 0, 0, 17, 0, 20,{c5.2xlarge=13; c5.xlarge=18; c5a.2xlarge=8; c5a.xlarge=14; d3.2xlarge=31; d3.xlarge=1; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=2; m5.xlarge=10; m5a.2xlarge=2; m5a.large=8; m5a.xlarge=0; m5zn.2xlarge=14; m5zn.large=0; m5zn.xlarge=26; r5.2xlarge=0; r5.large=18; r5.xlarge=4; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=17; z1d.large=0; z1d.xlarge=20},{c5.2xlarge=1; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=4; d3.xlarge=1; i3.2xlarge=0; i3.large=2; i3.xlarge=0; m5.2xlarge=0; m5.large=1; m5.xlarge=4; m5a.2xlarge=1; m5a.large=4; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=4; r5.2xlarge=0; r5.large=3; r5.xlarge=1; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=0; z1d.xlarge=2}
viralrecon,exponential,0.1,40,141,ROUNDROBIN,531.22,11, 33, 0, 7, 47, 0, 0, 0, 0, 0, 0, 16, 0, 10, 5, 8, 0, 3, 0, 32, 0, 0, 0, 0, 28, 0, 6,{c5.2xlarge=11; c5.xlarge=33; c5a.2xlarge=0; c5a.xlarge=7; d3.2xlarge=47; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=16; m5a.2xlarge=0; m5a.large=10; m5a.xlarge=5; m5zn.2xlarge=8; m5zn.large=0; m5zn.xlarge=3; r5.2xlarge=0; r5.large=32; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=28; z1d.large=0; z1d.xlarge=6},{c5.2xlarge=1; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=4; d3.xlarge=1; i3.2xlarge=0; i3.large=2; i3.xlarge=0; m5.2xlarge=0; m5.large=1; m5.xlarge=4; m5a.2xlarge=1; m5a.large=4; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=4; r5.2xlarge=0; r5.large=3; r5.xlarge=1; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=0; z1d.xlarge=2}
viralrecon,exponential,0.1,40,141,STATIC,639.08,22, 20, 3, 9, 50, 1, 0, 0, 0, 0, 2, 7, 0, 3, 0, 19, 0, 33, 0, 6, 4, 0, 0, 0, 12, 0, 14,{c5.2xlarge=22; c5.xlarge=20; c5a.2xlarge=3; c5a.xlarge=9; d3.2xlarge=50; d3.xlarge=1; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=2; m5.xlarge=7; m5a.2xlarge=0; m5a.large=3; m5a.xlarge=0; m5zn.2xlarge=19; m5zn.large=0; m5zn.xlarge=33; r5.2xlarge=0; r5.large=6; r5.xlarge=4; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=12; z1d.large=0; z1d.xlarge=14},{c5.2xlarge=1; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=4; d3.xlarge=1; i3.2xlarge=0; i3.large=2; i3.xlarge=0; m5.2xlarge=0; m5.large=1; m5.xlarge=4; m5a.2xlarge=1; m5a.large=4; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=4; r5.2xlarge=0; r5.large=3; r5.xlarge=1; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=0; z1d.xlarge=2}
viralrecon,exponential,0.1,40,141,NOML,328.9399999999999,9, 19, 4, 9, 7, 10, 0, 9, 0, 0, 9, 13, 6, 8, 12, 11, 0, 25, 0, 11, 9, 0, 0, 0, 15, 0, 19,{c5.2xlarge=9; c5.xlarge=19; c5a.2xlarge=4; c5a.xlarge=9; d3.2xlarge=7; d3.xlarge=10; i3.2xlarge=0; i3.large=9; i3.xlarge=0; m5.2xlarge=0; m5.large=9; m5.xlarge=13; m5a.2xlarge=6; m5a.large=8; m5a.xlarge=12; m5zn.2xlarge=11; m5zn.large=0; m5zn.xlarge=25; r5.2xlarge=0; r5.large=11; r5.xlarge=9; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=15; z1d.large=0; z1d.xlarge=19},{c5.2xlarge=1; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=4; d3.xlarge=1; i3.2xlarge=0; i3.large=2; i3.xlarge=0; m5.2xlarge=0; m5.large=1; m5.xlarge=4; m5a.2xlarge=1; m5a.large=4; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=4; r5.2xlarge=0; r5.large=3; r5.xlarge=1; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=0; z1d.xlarge=2}
viralrecon,exponential,0.1,40,141,CUSTOMCLUSTERNOML,538.3799999999997,4, 12, 8, 5, 24, 6, 0, 10, 0, 0, 7, 11, 9, 7, 4, 9, 0, 33, 0, 12, 6, 0, 0, 0, 20, 0, 18,{c5.2xlarge=4; c5.xlarge=12; c5a.2xlarge=8; c5a.xlarge=5; d3.2xlarge=24; d3.xlarge=6; i3.2xlarge=0; i3.large=10; i3.xlarge=0; m5.2xlarge=0; m5.large=7; m5.xlarge=11; m5a.2xlarge=9; m5a.large=7; m5a.xlarge=4; m5zn.2xlarge=9; m5zn.large=0; m5zn.xlarge=33; r5.2xlarge=0; r5.large=12; r5.xlarge=6; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=20; z1d.large=0; z1d.xlarge=18},{c5.2xlarge=1; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=4; d3.xlarge=1; i3.2xlarge=0; i3.large=2; i3.xlarge=0; m5.2xlarge=0; m5.large=1; m5.xlarge=4; m5a.2xlarge=1; m5a.large=4; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=4; r5.2xlarge=0; r5.large=3; r5.xlarge=1; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=0; z1d.xlarge=2}
viralrecon,exponential,0.1,40,141,TEXTDISTANCE,345.9799999999999,5, 16, 9, 5, 9, 5, 0, 8, 0, 0, 11, 23, 3, 10, 9, 9, 0, 26, 0, 24, 3, 0, 0, 0, 17, 0, 13,{c5.2xlarge=5; c5.xlarge=16; c5a.2xlarge=9; c5a.xlarge=5; d3.2xlarge=9; d3.xlarge=5; i3.2xlarge=0; i3.large=8; i3.xlarge=0; m5.2xlarge=0; m5.large=11; m5.xlarge=23; m5a.2xlarge=3; m5a.large=10; m5a.xlarge=9; m5zn.2xlarge=9; m5zn.large=0; m5zn.xlarge=26; r5.2xlarge=0; r5.large=24; r5.xlarge=3; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=17; z1d.large=0; z1d.xlarge=13},{c5.2xlarge=1; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=4; d3.xlarge=1; i3.2xlarge=0; i3.large=2; i3.xlarge=0; m5.2xlarge=0; m5.large=1; m5.xlarge=4; m5a.2xlarge=1; m5a.large=4; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=4; r5.2xlarge=0; r5.large=3; r5.xlarge=1; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=0; z1d.xlarge=2}
