Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes,Cluster
viralrecon,normal,0.1,40,0,MINMIN,537.2599999999999,0, 13, 20, 18, 12, 15, 2, 0, 0, 11, 4, 8, 21, 0, 0, 42, 0, 11, 0, 3, 11, 1, 7, 5, 0, 0, 2,{c5.2xlarge=0; c5.xlarge=13; c5a.2xlarge=20; c5a.xlarge=18; d3.2xlarge=12; d3.xlarge=15; i3.2xlarge=2; i3.large=0; i3.xlarge=0; m5.2xlarge=11; m5.large=4; m5.xlarge=8; m5a.2xlarge=21; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=42; m5zn.large=0; m5zn.xlarge=11; r5.2xlarge=0; r5.large=3; r5.xlarge=11; r5a.2xlarge=1; r5a.large=7; r5a.xlarge=5; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=2},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
viralrecon,normal,0.1,40,172,RESHIV3,381.67999999999995,9, 0, 9, 29, 6, 0, 9, 7, 6, 0, 5, 6, 11, 5, 8, 10, 8, 12, 14, 9, 6, 10, 0, 9, 0, 13, 4,{c5.2xlarge=9; c5.xlarge=0; c5a.2xlarge=9; c5a.xlarge=29; d3.2xlarge=6; d3.xlarge=0; i3.2xlarge=9; i3.large=7; i3.xlarge=6; m5.2xlarge=0; m5.large=5; m5.xlarge=6; m5a.2xlarge=11; m5a.large=5; m5a.xlarge=8; m5zn.2xlarge=10; m5zn.large=8; m5zn.xlarge=12; r5.2xlarge=14; r5.large=9; r5.xlarge=6; r5a.2xlarge=10; r5a.large=0; r5a.xlarge=9; z1d.2xlarge=0; z1d.large=13; z1d.xlarge=4},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=6; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=2; i3.large=3; i3.xlarge=5; m5.2xlarge=0; m5.large=1; m5.xlarge=1; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=2; r5.large=2; r5.xlarge=1; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=1}
viralrecon,normal,0.1,40,172,RESHIMAX,319.66999999999985,15, 0, 8, 26, 3, 0, 14, 10, 9, 0, 6, 6, 8, 8, 4, 7, 11, 18, 10, 10, 5, 11, 0, 3, 0, 6, 7,{c5.2xlarge=15; c5.xlarge=0; c5a.2xlarge=8; c5a.xlarge=26; d3.2xlarge=3; d3.xlarge=0; i3.2xlarge=14; i3.large=10; i3.xlarge=9; m5.2xlarge=0; m5.large=6; m5.xlarge=6; m5a.2xlarge=8; m5a.large=8; m5a.xlarge=4; m5zn.2xlarge=7; m5zn.large=11; m5zn.xlarge=18; r5.2xlarge=10; r5.large=10; r5.xlarge=5; r5a.2xlarge=11; r5a.large=0; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=6; z1d.xlarge=7},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=6; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=2; i3.large=3; i3.xlarge=5; m5.2xlarge=0; m5.large=1; m5.xlarge=1; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=2; r5.large=2; r5.xlarge=1; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=1}
viralrecon,normal,0.1,40,172,RESHIFCFS,520.8599999999999,4, 0, 8, 32, 6, 0, 7, 10, 7, 0, 7, 10, 3, 4, 5, 11, 8, 16, 11, 10, 5, 10, 0, 8, 0, 12, 11,{c5.2xlarge=4; c5.xlarge=0; c5a.2xlarge=8; c5a.xlarge=32; d3.2xlarge=6; d3.xlarge=0; i3.2xlarge=7; i3.large=10; i3.xlarge=7; m5.2xlarge=0; m5.large=7; m5.xlarge=10; m5a.2xlarge=3; m5a.large=4; m5a.xlarge=5; m5zn.2xlarge=11; m5zn.large=8; m5zn.xlarge=16; r5.2xlarge=11; r5.large=10; r5.xlarge=5; r5a.2xlarge=10; r5a.large=0; r5a.xlarge=8; z1d.2xlarge=0; z1d.large=12; z1d.xlarge=11},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=6; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=2; i3.large=3; i3.xlarge=5; m5.2xlarge=0; m5.large=1; m5.xlarge=1; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=2; r5.large=2; r5.xlarge=1; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=1}
viralrecon,normal,0.1,40,173,MINMIN,536.7099999999999,16, 6, 18, 20, 4, 3, 2, 11, 3, 0, 0, 0, 3, 3, 4, 7, 14, 6, 7, 39, 4, 0, 0, 13, 0, 16, 7,{c5.2xlarge=16; c5.xlarge=6; c5a.2xlarge=18; c5a.xlarge=20; d3.2xlarge=4; d3.xlarge=3; i3.2xlarge=2; i3.large=11; i3.xlarge=3; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=3; m5a.large=3; m5a.xlarge=4; m5zn.2xlarge=7; m5zn.large=14; m5zn.xlarge=6; r5.2xlarge=7; r5.large=39; r5.xlarge=4; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=13; z1d.2xlarge=0; z1d.large=16; z1d.xlarge=7},{c5.2xlarge=3; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=2; r5.large=4; r5.xlarge=2; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=1}
viralrecon,normal,0.1,40,173,MAXMIN,532.4699999999999,16, 10, 20, 25, 9, 2, 2, 13, 2, 0, 0, 0, 3, 5, 1, 9, 11, 4, 6, 32, 10, 1, 0, 7, 0, 11, 7,{c5.2xlarge=16; c5.xlarge=10; c5a.2xlarge=20; c5a.xlarge=25; d3.2xlarge=9; d3.xlarge=2; i3.2xlarge=2; i3.large=13; i3.xlarge=2; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=3; m5a.large=5; m5a.xlarge=1; m5zn.2xlarge=9; m5zn.large=11; m5zn.xlarge=4; r5.2xlarge=6; r5.large=32; r5.xlarge=10; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=7; z1d.2xlarge=0; z1d.large=11; z1d.xlarge=7},{c5.2xlarge=3; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=2; r5.large=4; r5.xlarge=2; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=1}
viralrecon,normal,0.1,40,173,MCT,528.7499999999999,21, 5, 17, 20, 5, 4, 2, 13, 3, 0, 0, 0, 4, 2, 5, 5, 15, 6, 6, 33, 4, 0, 0, 12, 0, 18, 6,{c5.2xlarge=21; c5.xlarge=5; c5a.2xlarge=17; c5a.xlarge=20; d3.2xlarge=5; d3.xlarge=4; i3.2xlarge=2; i3.large=13; i3.xlarge=3; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=4; m5a.large=2; m5a.xlarge=5; m5zn.2xlarge=5; m5zn.large=15; m5zn.xlarge=6; r5.2xlarge=6; r5.large=33; r5.xlarge=4; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=12; z1d.2xlarge=0; z1d.large=18; z1d.xlarge=6},{c5.2xlarge=3; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=2; r5.large=4; r5.xlarge=2; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=1}
viralrecon,normal,0.1,40,173,ROUNDROBIN,542.0699999999998,25, 12, 10, 7, 14, 0, 7, 34, 3, 0, 0, 0, 4, 0, 2, 15, 0, 6, 2, 51, 2, 1, 0, 5, 0, 6, 0,{c5.2xlarge=25; c5.xlarge=12; c5a.2xlarge=10; c5a.xlarge=7; d3.2xlarge=14; d3.xlarge=0; i3.2xlarge=7; i3.large=34; i3.xlarge=3; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=4; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=15; m5zn.large=0; m5zn.xlarge=6; r5.2xlarge=2; r5.large=51; r5.xlarge=2; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=5; z1d.2xlarge=0; z1d.large=6; z1d.xlarge=0},{c5.2xlarge=3; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=2; r5.large=4; r5.xlarge=2; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=1}
viralrecon,normal,0.1,40,173,STATIC,749.0199999999998,22, 4, 16, 19, 0, 2, 2, 35, 0, 0, 0, 0, 1, 0, 0, 15, 10, 13, 4, 29, 3, 0, 0, 6, 0, 17, 7,{c5.2xlarge=22; c5.xlarge=4; c5a.2xlarge=16; c5a.xlarge=19; d3.2xlarge=0; d3.xlarge=2; i3.2xlarge=2; i3.large=35; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=15; m5zn.large=10; m5zn.xlarge=13; r5.2xlarge=4; r5.large=29; r5.xlarge=3; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=6; z1d.2xlarge=0; z1d.large=17; z1d.xlarge=7},{c5.2xlarge=3; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=2; r5.large=4; r5.xlarge=2; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=1}
viralrecon,normal,0.1,40,173,NOML,330.4099999999999,20, 11, 20, 13, 11, 5, 10, 4, 5, 0, 0, 0, 5, 7, 9, 6, 11, 9, 7, 13, 10, 2, 0, 4, 0, 14, 9,{c5.2xlarge=20; c5.xlarge=11; c5a.2xlarge=20; c5a.xlarge=13; d3.2xlarge=11; d3.xlarge=5; i3.2xlarge=10; i3.large=4; i3.xlarge=5; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=5; m5a.large=7; m5a.xlarge=9; m5zn.2xlarge=6; m5zn.large=11; m5zn.xlarge=9; r5.2xlarge=7; r5.large=13; r5.xlarge=10; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=4; z1d.2xlarge=0; z1d.large=14; z1d.xlarge=9},{c5.2xlarge=3; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=2; r5.large=4; r5.xlarge=2; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=1}
viralrecon,normal,0.1,40,173,CUSTOMCLUSTERNOML,337.34,15, 13, 21, 4, 19, 8, 9, 8, 8, 0, 0, 0, 6, 5, 8, 4, 6, 11, 16, 5, 9, 3, 0, 4, 0, 13, 10,{c5.2xlarge=15; c5.xlarge=13; c5a.2xlarge=21; c5a.xlarge=4; d3.2xlarge=19; d3.xlarge=8; i3.2xlarge=9; i3.large=8; i3.xlarge=8; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=6; m5a.large=5; m5a.xlarge=8; m5zn.2xlarge=4; m5zn.large=6; m5zn.xlarge=11; r5.2xlarge=16; r5.large=5; r5.xlarge=9; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=4; z1d.2xlarge=0; z1d.large=13; z1d.xlarge=10},{c5.2xlarge=3; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=2; r5.large=4; r5.xlarge=2; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=1}
viralrecon,normal,0.1,40,173,TEXTDISTANCE,345.41999999999985,14, 11, 14, 9, 8, 6, 12, 4, 10, 0, 0, 0, 3, 11, 5, 6, 5, 13, 8, 20, 14, 9, 0, 7, 0, 8, 8,{c5.2xlarge=14; c5.xlarge=11; c5a.2xlarge=14; c5a.xlarge=9; d3.2xlarge=8; d3.xlarge=6; i3.2xlarge=12; i3.large=4; i3.xlarge=10; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=3; m5a.large=11; m5a.xlarge=5; m5zn.2xlarge=6; m5zn.large=5; m5zn.xlarge=13; r5.2xlarge=8; r5.large=20; r5.xlarge=14; r5a.2xlarge=9; r5a.large=0; r5a.xlarge=7; z1d.2xlarge=0; z1d.large=8; z1d.xlarge=8},{c5.2xlarge=3; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=2; r5.large=4; r5.xlarge=2; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=1}
viralrecon,normal,0.1,40,173,CRITICALPATH,323.28,22, 12, 15, 8, 9, 4, 12, 6, 5, 0, 0, 0, 8, 9, 3, 11, 13, 5, 5, 13, 8, 6, 0, 6, 0, 15, 10,{c5.2xlarge=22; c5.xlarge=12; c5a.2xlarge=15; c5a.xlarge=8; d3.2xlarge=9; d3.xlarge=4; i3.2xlarge=12; i3.large=6; i3.xlarge=5; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=8; m5a.large=9; m5a.xlarge=3; m5zn.2xlarge=11; m5zn.large=13; m5zn.xlarge=5; r5.2xlarge=5; r5.large=13; r5.xlarge=8; r5a.2xlarge=6; r5a.large=0; r5a.xlarge=6; z1d.2xlarge=0; z1d.large=15; z1d.xlarge=10},{c5.2xlarge=3; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=2; r5.large=4; r5.xlarge=2; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=1}
viralrecon,normal,0.1,40,173,CRITICALPATHREVERSE,364.4599999999998,14, 10, 21, 11, 9, 3, 4, 2, 10, 0, 0, 0, 6, 6, 6, 10, 10, 12, 11, 16, 8, 8, 0, 8, 0, 14, 6,{c5.2xlarge=14; c5.xlarge=10; c5a.2xlarge=21; c5a.xlarge=11; d3.2xlarge=9; d3.xlarge=3; i3.2xlarge=4; i3.large=2; i3.xlarge=10; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=6; m5a.large=6; m5a.xlarge=6; m5zn.2xlarge=10; m5zn.large=10; m5zn.xlarge=12; r5.2xlarge=11; r5.large=16; r5.xlarge=8; r5a.2xlarge=8; r5a.large=0; r5a.xlarge=8; z1d.2xlarge=0; z1d.large=14; z1d.xlarge=6},{c5.2xlarge=3; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=2; r5.large=4; r5.xlarge=2; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=1}
viralrecon,normal,0.1,40,173,RESHIV2,360.8799999999999,18, 9, 11, 16, 8, 5, 7, 4, 7, 0, 0, 0, 9, 7, 7, 13, 13, 12, 8, 8, 7, 7, 0, 7, 0, 14, 8,{c5.2xlarge=18; c5.xlarge=9; c5a.2xlarge=11; c5a.xlarge=16; d3.2xlarge=8; d3.xlarge=5; i3.2xlarge=7; i3.large=4; i3.xlarge=7; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=9; m5a.large=7; m5a.xlarge=7; m5zn.2xlarge=13; m5zn.large=13; m5zn.xlarge=12; r5.2xlarge=8; r5.large=8; r5.xlarge=7; r5a.2xlarge=7; r5a.large=0; r5a.xlarge=7; z1d.2xlarge=0; z1d.large=14; z1d.xlarge=8},{c5.2xlarge=3; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=2; r5.large=4; r5.xlarge=2; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=1}
viralrecon,normal,0.1,40,173,RESHIV3,363.73,16, 12, 13, 17, 9, 9, 11, 7, 4, 0, 0, 0, 5, 7, 11, 10, 11, 7, 8, 10, 7, 6, 0, 5, 0, 16, 4,{c5.2xlarge=16; c5.xlarge=12; c5a.2xlarge=13; c5a.xlarge=17; d3.2xlarge=9; d3.xlarge=9; i3.2xlarge=11; i3.large=7; i3.xlarge=4; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=5; m5a.large=7; m5a.xlarge=11; m5zn.2xlarge=10; m5zn.large=11; m5zn.xlarge=7; r5.2xlarge=8; r5.large=10; r5.xlarge=7; r5a.2xlarge=6; r5a.large=0; r5a.xlarge=5; z1d.2xlarge=0; z1d.large=16; z1d.xlarge=4},{c5.2xlarge=3; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=2; r5.large=4; r5.xlarge=2; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=1}
viralrecon,normal,0.1,40,173,RESHIMAX,331.32999999999987,14, 10, 19, 15, 9, 4, 10, 3, 6, 0, 0, 0, 4, 6, 10, 5, 11, 11, 8, 11, 8, 3, 0, 12, 0, 14, 12,{c5.2xlarge=14; c5.xlarge=10; c5a.2xlarge=19; c5a.xlarge=15; d3.2xlarge=9; d3.xlarge=4; i3.2xlarge=10; i3.large=3; i3.xlarge=6; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=4; m5a.large=6; m5a.xlarge=10; m5zn.2xlarge=5; m5zn.large=11; m5zn.xlarge=11; r5.2xlarge=8; r5.large=11; r5.xlarge=8; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=12; z1d.2xlarge=0; z1d.large=14; z1d.xlarge=12},{c5.2xlarge=3; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=2; r5.large=4; r5.xlarge=2; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=1}
viralrecon,normal,0.1,40,173,RESHIFCFS,364.04999999999995,17, 10, 15, 14, 7, 5, 4, 5, 13, 0, 0, 0, 4, 10, 4, 12, 14, 5, 9, 12, 6, 5, 0, 8, 0, 17, 10,{c5.2xlarge=17; c5.xlarge=10; c5a.2xlarge=15; c5a.xlarge=14; d3.2xlarge=7; d3.xlarge=5; i3.2xlarge=4; i3.large=5; i3.xlarge=13; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=4; m5a.large=10; m5a.xlarge=4; m5zn.2xlarge=12; m5zn.large=14; m5zn.xlarge=5; r5.2xlarge=9; r5.large=12; r5.xlarge=6; r5a.2xlarge=5; r5a.large=0; r5a.xlarge=8; z1d.2xlarge=0; z1d.large=17; z1d.xlarge=10},{c5.2xlarge=3; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=2; r5.large=4; r5.xlarge=2; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=1}
viralrecon,normal,0.1,40,174,MINMIN,536.5199999999999,10, 7, 11, 9, 6, 6, 22, 0, 0, 6, 16, 0, 4, 1, 7, 19, 43, 8, 3, 3, 0, 0, 3, 12, 0, 10, 0,{c5.2xlarge=10; c5.xlarge=7; c5a.2xlarge=11; c5a.xlarge=9; d3.2xlarge=6; d3.xlarge=6; i3.2xlarge=22; i3.large=0; i3.xlarge=0; m5.2xlarge=6; m5.large=16; m5.xlarge=0; m5a.2xlarge=4; m5a.large=1; m5a.xlarge=7; m5zn.2xlarge=19; m5zn.large=43; m5zn.xlarge=8; r5.2xlarge=3; r5.large=3; r5.xlarge=0; r5a.2xlarge=0; r5a.large=3; r5a.xlarge=12; z1d.2xlarge=0; z1d.large=10; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=4; d3.xlarge=3; i3.2xlarge=2; i3.large=0; i3.xlarge=1; m5.2xlarge=3; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=3; m5zn.large=3; m5zn.xlarge=1; r5.2xlarge=1; r5.large=1; r5.xlarge=0; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=6; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=0}
viralrecon,normal,0.1,40,174,MAXMIN,555.88,12, 12, 9, 11, 14, 7, 22, 0, 0, 5, 9, 0, 4, 2, 2, 14, 36, 3, 5, 5, 0, 0, 2, 24, 0, 8, 0,{c5.2xlarge=12; c5.xlarge=12; c5a.2xlarge=9; c5a.xlarge=11; d3.2xlarge=14; d3.xlarge=7; i3.2xlarge=22; i3.large=0; i3.xlarge=0; m5.2xlarge=5; m5.large=9; m5.xlarge=0; m5a.2xlarge=4; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=14; m5zn.large=36; m5zn.xlarge=3; r5.2xlarge=5; r5.large=5; r5.xlarge=0; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=24; z1d.2xlarge=0; z1d.large=8; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=4; d3.xlarge=3; i3.2xlarge=2; i3.large=0; i3.xlarge=1; m5.2xlarge=3; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=3; m5zn.large=3; m5zn.xlarge=1; r5.2xlarge=1; r5.large=1; r5.xlarge=0; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=6; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=0}
