Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes,Cluster
viralrecon,normal,0.0,40,0,MINMIN,535.66,0, 13, 24, 17, 5, 18, 3, 0, 0, 13, 5, 7, 10, 0, 1, 39, 0, 12, 0, 2, 20, 1, 8, 5, 0, 0, 2,{c5.2xlarge=0; c5.xlarge=13; c5a.2xlarge=24; c5a.xlarge=17; d3.2xlarge=5; d3.xlarge=18; i3.2xlarge=3; i3.large=0; i3.xlarge=0; m5.2xlarge=13; m5.large=5; m5.xlarge=7; m5a.2xlarge=10; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=39; m5zn.large=0; m5zn.xlarge=12; r5.2xlarge=0; r5.large=2; r5.xlarge=20; r5a.2xlarge=1; r5a.large=8; r5a.xlarge=5; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=2},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
viralrecon,normal,0.0,40,153,RESHIV2,368.55999999999995,19, 0, 3, 18, 0, 0, 8, 6, 3, 7, 9, 9, 0, 14, 0, 9, 17, 10, 11, 0, 10, 0, 0, 9, 21, 0, 22,{c5.2xlarge=19; c5.xlarge=0; c5a.2xlarge=3; c5a.xlarge=18; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=8; i3.large=6; i3.xlarge=3; m5.2xlarge=7; m5.large=9; m5.xlarge=9; m5a.2xlarge=0; m5a.large=14; m5a.xlarge=0; m5zn.2xlarge=9; m5zn.large=17; m5zn.xlarge=10; r5.2xlarge=11; r5.large=0; r5.xlarge=10; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=9; z1d.2xlarge=21; z1d.large=0; z1d.xlarge=22},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=3; i3.large=4; i3.xlarge=1; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=2; r5.large=0; r5.xlarge=3; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=5; z1d.2xlarge=4; z1d.large=0; z1d.xlarge=3}
viralrecon,normal,0.0,40,153,RESHIV3,368.38999999999993,21, 0, 2, 15, 0, 0, 7, 7, 7, 6, 13, 10, 0, 13, 0, 7, 14, 10, 10, 0, 14, 0, 0, 10, 21, 0, 18,{c5.2xlarge=21; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=15; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=7; i3.large=7; i3.xlarge=7; m5.2xlarge=6; m5.large=13; m5.xlarge=10; m5a.2xlarge=0; m5a.large=13; m5a.xlarge=0; m5zn.2xlarge=7; m5zn.large=14; m5zn.xlarge=10; r5.2xlarge=10; r5.large=0; r5.xlarge=14; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=10; z1d.2xlarge=21; z1d.large=0; z1d.xlarge=18},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=3; i3.large=4; i3.xlarge=1; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=2; r5.large=0; r5.xlarge=3; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=5; z1d.2xlarge=4; z1d.large=0; z1d.xlarge=3}
viralrecon,normal,0.0,40,153,RESHIMAX,354.03,14, 0, 5, 16, 0, 0, 14, 8, 6, 7, 9, 9, 0, 12, 0, 6, 16, 11, 12, 0, 15, 0, 0, 7, 20, 0, 18,{c5.2xlarge=14; c5.xlarge=0; c5a.2xlarge=5; c5a.xlarge=16; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=14; i3.large=8; i3.xlarge=6; m5.2xlarge=7; m5.large=9; m5.xlarge=9; m5a.2xlarge=0; m5a.large=12; m5a.xlarge=0; m5zn.2xlarge=6; m5zn.large=16; m5zn.xlarge=11; r5.2xlarge=12; r5.large=0; r5.xlarge=15; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=7; z1d.2xlarge=20; z1d.large=0; z1d.xlarge=18},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=3; i3.large=4; i3.xlarge=1; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=2; r5.large=0; r5.xlarge=3; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=5; z1d.2xlarge=4; z1d.large=0; z1d.xlarge=3}
viralrecon,normal,0.0,40,153,RESHIFCFS,571.2499999999999,17, 0, 9, 21, 0, 0, 8, 8, 4, 5, 12, 8, 0, 5, 0, 8, 18, 15, 12, 0, 11, 0, 0, 9, 19, 0, 16,{c5.2xlarge=17; c5.xlarge=0; c5a.2xlarge=9; c5a.xlarge=21; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=8; i3.large=8; i3.xlarge=4; m5.2xlarge=5; m5.large=12; m5.xlarge=8; m5a.2xlarge=0; m5a.large=5; m5a.xlarge=0; m5zn.2xlarge=8; m5zn.large=18; m5zn.xlarge=15; r5.2xlarge=12; r5.large=0; r5.xlarge=11; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=9; z1d.2xlarge=19; z1d.large=0; z1d.xlarge=16},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=3; i3.large=4; i3.xlarge=1; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=2; r5.large=0; r5.xlarge=3; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=5; z1d.2xlarge=4; z1d.large=0; z1d.xlarge=3}
viralrecon,normal,0.0,40,154,MINMIN,550.1099999999999,12, 0, 7, 6, 2, 11, 0, 0, 0, 10, 3, 31, 0, 16, 0, 33, 11, 9, 0, 0, 3, 16, 3, 8, 0, 7, 17,{c5.2xlarge=12; c5.xlarge=0; c5a.2xlarge=7; c5a.xlarge=6; d3.2xlarge=2; d3.xlarge=11; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=10; m5.large=3; m5.xlarge=31; m5a.2xlarge=0; m5a.large=16; m5a.xlarge=0; m5zn.2xlarge=33; m5zn.large=11; m5zn.xlarge=9; r5.2xlarge=0; r5.large=0; r5.xlarge=3; r5a.2xlarge=16; r5a.large=3; r5a.xlarge=8; z1d.2xlarge=0; z1d.large=7; z1d.xlarge=17},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=0; i3.large=0; i3.xlarge=1; m5.2xlarge=3; m5.large=1; m5.xlarge=5; m5a.2xlarge=0; m5a.large=4; m5a.xlarge=3; m5zn.2xlarge=3; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=3}
viralrecon,normal,0.0,40,154,MAXMIN,542.2499999999999,13, 0, 6, 8, 7, 12, 0, 0, 0, 4, 6, 38, 0, 18, 0, 16, 11, 15, 0, 0, 2, 12, 3, 7, 0, 9, 18,{c5.2xlarge=13; c5.xlarge=0; c5a.2xlarge=6; c5a.xlarge=8; d3.2xlarge=7; d3.xlarge=12; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=4; m5.large=6; m5.xlarge=38; m5a.2xlarge=0; m5a.large=18; m5a.xlarge=0; m5zn.2xlarge=16; m5zn.large=11; m5zn.xlarge=15; r5.2xlarge=0; r5.large=0; r5.xlarge=2; r5a.2xlarge=12; r5a.large=3; r5a.xlarge=7; z1d.2xlarge=0; z1d.large=9; z1d.xlarge=18},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=0; i3.large=0; i3.xlarge=1; m5.2xlarge=3; m5.large=1; m5.xlarge=5; m5a.2xlarge=0; m5a.large=4; m5a.xlarge=3; m5zn.2xlarge=3; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=3}
viralrecon,normal,0.0,40,154,MCT,586.5,6, 0, 6, 9, 6, 7, 0, 0, 0, 4, 2, 24, 0, 22, 0, 20, 17, 16, 0, 0, 1, 23, 2, 6, 0, 10, 24,{c5.2xlarge=6; c5.xlarge=0; c5a.2xlarge=6; c5a.xlarge=9; d3.2xlarge=6; d3.xlarge=7; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=4; m5.large=2; m5.xlarge=24; m5a.2xlarge=0; m5a.large=22; m5a.xlarge=0; m5zn.2xlarge=20; m5zn.large=17; m5zn.xlarge=16; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=23; r5a.large=2; r5a.xlarge=6; z1d.2xlarge=0; z1d.large=10; z1d.xlarge=24},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=0; i3.large=0; i3.xlarge=1; m5.2xlarge=3; m5.large=1; m5.xlarge=5; m5a.2xlarge=0; m5a.large=4; m5a.xlarge=3; m5zn.2xlarge=3; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=3}
viralrecon,normal,0.0,40,154,ROUNDROBIN,548.1999999999997,11, 0, 1, 0, 6, 25, 0, 0, 0, 8, 0, 52, 0, 11, 5, 17, 4, 2, 0, 0, 0, 18, 3, 10, 0, 8, 24,{c5.2xlarge=11; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=6; d3.xlarge=25; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=8; m5.large=0; m5.xlarge=52; m5a.2xlarge=0; m5a.large=11; m5a.xlarge=5; m5zn.2xlarge=17; m5zn.large=4; m5zn.xlarge=2; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=18; r5a.large=3; r5a.xlarge=10; z1d.2xlarge=0; z1d.large=8; z1d.xlarge=24},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=0; i3.large=0; i3.xlarge=1; m5.2xlarge=3; m5.large=1; m5.xlarge=5; m5a.2xlarge=0; m5a.large=4; m5a.xlarge=3; m5zn.2xlarge=3; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=3}
viralrecon,normal,0.0,40,154,STATIC,628.5499999999997,7, 0, 4, 8, 3, 16, 0, 0, 0, 8, 1, 55, 0, 8, 0, 33, 9, 18, 0, 0, 4, 7, 0, 1, 0, 8, 15,{c5.2xlarge=7; c5.xlarge=0; c5a.2xlarge=4; c5a.xlarge=8; d3.2xlarge=3; d3.xlarge=16; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=8; m5.large=1; m5.xlarge=55; m5a.2xlarge=0; m5a.large=8; m5a.xlarge=0; m5zn.2xlarge=33; m5zn.large=9; m5zn.xlarge=18; r5.2xlarge=0; r5.large=0; r5.xlarge=4; r5a.2xlarge=7; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=8; z1d.xlarge=15},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=0; i3.large=0; i3.xlarge=1; m5.2xlarge=3; m5.large=1; m5.xlarge=5; m5a.2xlarge=0; m5a.large=4; m5a.xlarge=3; m5zn.2xlarge=3; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=3}
viralrecon,normal,0.0,40,154,NOML,353.4599999999999,9, 0, 4, 5, 12, 7, 0, 0, 7, 7, 6, 18, 0, 7, 16, 27, 8, 9, 0, 0, 9, 8, 6, 9, 0, 12, 19,{c5.2xlarge=9; c5.xlarge=0; c5a.2xlarge=4; c5a.xlarge=5; d3.2xlarge=12; d3.xlarge=7; i3.2xlarge=0; i3.large=0; i3.xlarge=7; m5.2xlarge=7; m5.large=6; m5.xlarge=18; m5a.2xlarge=0; m5a.large=7; m5a.xlarge=16; m5zn.2xlarge=27; m5zn.large=8; m5zn.xlarge=9; r5.2xlarge=0; r5.large=0; r5.xlarge=9; r5a.2xlarge=8; r5a.large=6; r5a.xlarge=9; z1d.2xlarge=0; z1d.large=12; z1d.xlarge=19},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=0; i3.large=0; i3.xlarge=1; m5.2xlarge=3; m5.large=1; m5.xlarge=5; m5a.2xlarge=0; m5a.large=4; m5a.xlarge=3; m5zn.2xlarge=3; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=3}
viralrecon,normal,0.0,40,154,CUSTOMCLUSTERNOML,338.4399999999999,5, 0, 11, 8, 12, 7, 0, 0, 8, 18, 9, 21, 0, 3, 6, 15, 8, 14, 0, 0, 9, 9, 8, 5, 0, 10, 19,{c5.2xlarge=5; c5.xlarge=0; c5a.2xlarge=11; c5a.xlarge=8; d3.2xlarge=12; d3.xlarge=7; i3.2xlarge=0; i3.large=0; i3.xlarge=8; m5.2xlarge=18; m5.large=9; m5.xlarge=21; m5a.2xlarge=0; m5a.large=3; m5a.xlarge=6; m5zn.2xlarge=15; m5zn.large=8; m5zn.xlarge=14; r5.2xlarge=0; r5.large=0; r5.xlarge=9; r5a.2xlarge=9; r5a.large=8; r5a.xlarge=5; z1d.2xlarge=0; z1d.large=10; z1d.xlarge=19},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=0; i3.large=0; i3.xlarge=1; m5.2xlarge=3; m5.large=1; m5.xlarge=5; m5a.2xlarge=0; m5a.large=4; m5a.xlarge=3; m5zn.2xlarge=3; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=3}
viralrecon,normal,0.0,40,154,TEXTDISTANCE,360.11999999999983,11, 0, 9, 6, 6, 8, 0, 0, 5, 19, 11, 27, 0, 8, 10, 11, 7, 15, 0, 0, 8, 15, 3, 8, 0, 8, 10,{c5.2xlarge=11; c5.xlarge=0; c5a.2xlarge=9; c5a.xlarge=6; d3.2xlarge=6; d3.xlarge=8; i3.2xlarge=0; i3.large=0; i3.xlarge=5; m5.2xlarge=19; m5.large=11; m5.xlarge=27; m5a.2xlarge=0; m5a.large=8; m5a.xlarge=10; m5zn.2xlarge=11; m5zn.large=7; m5zn.xlarge=15; r5.2xlarge=0; r5.large=0; r5.xlarge=8; r5a.2xlarge=15; r5a.large=3; r5a.xlarge=8; z1d.2xlarge=0; z1d.large=8; z1d.xlarge=10},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=0; i3.large=0; i3.xlarge=1; m5.2xlarge=3; m5.large=1; m5.xlarge=5; m5a.2xlarge=0; m5a.large=4; m5a.xlarge=3; m5zn.2xlarge=3; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=3}
viralrecon,normal,0.0,40,154,CRITICALPATH,336.73999999999995,5, 0, 4, 9, 7, 9, 0, 0, 10, 9, 10, 17, 0, 8, 9, 15, 12, 15, 0, 0, 9, 12, 10, 5, 0, 8, 22,{c5.2xlarge=5; c5.xlarge=0; c5a.2xlarge=4; c5a.xlarge=9; d3.2xlarge=7; d3.xlarge=9; i3.2xlarge=0; i3.large=0; i3.xlarge=10; m5.2xlarge=9; m5.large=10; m5.xlarge=17; m5a.2xlarge=0; m5a.large=8; m5a.xlarge=9; m5zn.2xlarge=15; m5zn.large=12; m5zn.xlarge=15; r5.2xlarge=0; r5.large=0; r5.xlarge=9; r5a.2xlarge=12; r5a.large=10; r5a.xlarge=5; z1d.2xlarge=0; z1d.large=8; z1d.xlarge=22},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=0; i3.large=0; i3.xlarge=1; m5.2xlarge=3; m5.large=1; m5.xlarge=5; m5a.2xlarge=0; m5a.large=4; m5a.xlarge=3; m5zn.2xlarge=3; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=3}
viralrecon,normal,0.0,40,154,CRITICALPATHREVERSE,451.71999999999986,9, 0, 10, 8, 3, 6, 0, 0, 9, 7, 8, 13, 0, 9, 5, 18, 15, 18, 0, 0, 9, 10, 10, 11, 0, 10, 18,{c5.2xlarge=9; c5.xlarge=0; c5a.2xlarge=10; c5a.xlarge=8; d3.2xlarge=3; d3.xlarge=6; i3.2xlarge=0; i3.large=0; i3.xlarge=9; m5.2xlarge=7; m5.large=8; m5.xlarge=13; m5a.2xlarge=0; m5a.large=9; m5a.xlarge=5; m5zn.2xlarge=18; m5zn.large=15; m5zn.xlarge=18; r5.2xlarge=0; r5.large=0; r5.xlarge=9; r5a.2xlarge=10; r5a.large=10; r5a.xlarge=11; z1d.2xlarge=0; z1d.large=10; z1d.xlarge=18},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=0; i3.large=0; i3.xlarge=1; m5.2xlarge=3; m5.large=1; m5.xlarge=5; m5a.2xlarge=0; m5a.large=4; m5a.xlarge=3; m5zn.2xlarge=3; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=3}
viralrecon,normal,0.0,40,154,RESHIV2,383.3999999999998,12, 0, 7, 13, 12, 5, 0, 0, 8, 10, 10, 12, 0, 9, 7, 17, 11, 16, 0, 0, 7, 9, 9, 10, 0, 8, 14,{c5.2xlarge=12; c5.xlarge=0; c5a.2xlarge=7; c5a.xlarge=13; d3.2xlarge=12; d3.xlarge=5; i3.2xlarge=0; i3.large=0; i3.xlarge=8; m5.2xlarge=10; m5.large=10; m5.xlarge=12; m5a.2xlarge=0; m5a.large=9; m5a.xlarge=7; m5zn.2xlarge=17; m5zn.large=11; m5zn.xlarge=16; r5.2xlarge=0; r5.large=0; r5.xlarge=7; r5a.2xlarge=9; r5a.large=9; r5a.xlarge=10; z1d.2xlarge=0; z1d.large=8; z1d.xlarge=14},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=0; i3.large=0; i3.xlarge=1; m5.2xlarge=3; m5.large=1; m5.xlarge=5; m5a.2xlarge=0; m5a.large=4; m5a.xlarge=3; m5zn.2xlarge=3; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=3}
viralrecon,normal,0.0,40,154,RESHIV3,584.2099999999999,8, 0, 4, 9, 7, 7, 0, 0, 12, 9, 8, 20, 0, 8, 4, 25, 15, 17, 0, 0, 12, 1, 9, 5, 0, 9, 16,{c5.2xlarge=8; c5.xlarge=0; c5a.2xlarge=4; c5a.xlarge=9; d3.2xlarge=7; d3.xlarge=7; i3.2xlarge=0; i3.large=0; i3.xlarge=12; m5.2xlarge=9; m5.large=8; m5.xlarge=20; m5a.2xlarge=0; m5a.large=8; m5a.xlarge=4; m5zn.2xlarge=25; m5zn.large=15; m5zn.xlarge=17; r5.2xlarge=0; r5.large=0; r5.xlarge=12; r5a.2xlarge=1; r5a.large=9; r5a.xlarge=5; z1d.2xlarge=0; z1d.large=9; z1d.xlarge=16},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=0; i3.large=0; i3.xlarge=1; m5.2xlarge=3; m5.large=1; m5.xlarge=5; m5a.2xlarge=0; m5a.large=4; m5a.xlarge=3; m5zn.2xlarge=3; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=3}
viralrecon,normal,0.0,40,154,RESHIMAX,391.3399999999999,10, 0, 6, 13, 12, 7, 0, 0, 3, 10, 9, 14, 0, 9, 8, 13, 14, 19, 0, 0, 5, 11, 9, 5, 0, 11, 18,{c5.2xlarge=10; c5.xlarge=0; c5a.2xlarge=6; c5a.xlarge=13; d3.2xlarge=12; d3.xlarge=7; i3.2xlarge=0; i3.large=0; i3.xlarge=3; m5.2xlarge=10; m5.large=9; m5.xlarge=14; m5a.2xlarge=0; m5a.large=9; m5a.xlarge=8; m5zn.2xlarge=13; m5zn.large=14; m5zn.xlarge=19; r5.2xlarge=0; r5.large=0; r5.xlarge=5; r5a.2xlarge=11; r5a.large=9; r5a.xlarge=5; z1d.2xlarge=0; z1d.large=11; z1d.xlarge=18},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=0; i3.large=0; i3.xlarge=1; m5.2xlarge=3; m5.large=1; m5.xlarge=5; m5a.2xlarge=0; m5a.large=4; m5a.xlarge=3; m5zn.2xlarge=3; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=3}
viralrecon,normal,0.0,40,154,RESHIFCFS,386.43999999999994,5, 0, 3, 15, 5, 6, 0, 0, 2, 11, 6, 11, 0, 9, 12, 22, 18, 13, 0, 0, 12, 12, 7, 8, 0, 13, 15,{c5.2xlarge=5; c5.xlarge=0; c5a.2xlarge=3; c5a.xlarge=15; d3.2xlarge=5; d3.xlarge=6; i3.2xlarge=0; i3.large=0; i3.xlarge=2; m5.2xlarge=11; m5.large=6; m5.xlarge=11; m5a.2xlarge=0; m5a.large=9; m5a.xlarge=12; m5zn.2xlarge=22; m5zn.large=18; m5zn.xlarge=13; r5.2xlarge=0; r5.large=0; r5.xlarge=12; r5a.2xlarge=12; r5a.large=7; r5a.xlarge=8; z1d.2xlarge=0; z1d.large=13; z1d.xlarge=15},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=0; i3.large=0; i3.xlarge=1; m5.2xlarge=3; m5.large=1; m5.xlarge=5; m5a.2xlarge=0; m5a.large=4; m5a.xlarge=3; m5zn.2xlarge=3; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=3}
viralrecon,normal,0.0,40,155,MINMIN,561.7099999999999,8, 17, 30, 0, 4, 5, 0, 2, 1, 2, 4, 0, 0, 5, 0, 15, 21, 7, 11, 32, 21, 0, 3, 0, 3, 15, 0,{c5.2xlarge=8; c5.xlarge=17; c5a.2xlarge=30; c5a.xlarge=0; d3.2xlarge=4; d3.xlarge=5; i3.2xlarge=0; i3.large=2; i3.xlarge=1; m5.2xlarge=2; m5.large=4; m5.xlarge=0; m5a.2xlarge=0; m5a.large=5; m5a.xlarge=0; m5zn.2xlarge=15; m5zn.large=21; m5zn.xlarge=7; r5.2xlarge=11; r5.large=32; r5.xlarge=21; r5a.2xlarge=0; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=15; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=4; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=1; i3.large=1; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=0; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=2; r5.large=3; r5.xlarge=4; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=0}
