Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes
methylseq,exponential,0.05,40,0,MINMIN,76.46,0, 0, 4, 2, 0, 0, 1, 0, 0, 0, 0, 2, 2, 0, 0, 10, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 2,{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=4; c5a.xlarge=2; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=1; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=2; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=10; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=2}
methylseq,exponential,0.05,40,122,RESHIV2,76.77999999999999,2, 0, 1, 3, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 8, 3, 0, 0, 0, 0, 0, 0, 1, 4, 2, 0,{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=3; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=0; i3.large=1; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=8; m5zn.large=3; m5zn.xlarge=0; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=4; z1d.large=2; z1d.xlarge=0}
methylseq,exponential,0.05,40,122,RESHIV3,76.61999999999999,2, 0, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 8, 3, 0, 0, 0, 0, 0, 0, 0, 4, 2, 1,{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=3; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=8; m5zn.large=3; m5zn.xlarge=0; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=4; z1d.large=2; z1d.xlarge=1}
methylseq,exponential,0.05,40,122,RESHIMAX,80.26999999999998,2, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 9, 5, 1, 0, 0, 0, 0, 0, 0, 2, 3, 0,{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=0; c5a.xlarge=2; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=0; i3.large=1; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=9; m5zn.large=5; m5zn.xlarge=1; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=2; z1d.large=3; z1d.xlarge=0}
methylseq,exponential,0.05,40,122,RESHIFCFS,75.65999999999998,2, 0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 8, 4, 0, 0, 0, 0, 0, 0, 0, 4, 3, 0,{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=0; c5a.xlarge=2; d3.2xlarge=0; d3.xlarge=1; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=1; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=8; m5zn.large=4; m5zn.xlarge=0; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=4; z1d.large=3; z1d.xlarge=0}
methylseq,exponential,0.05,40,123,MINMIN,75.62999999999998,2, 0, 2, 1, 0, 2, 0, 0, 0, 1, 1, 0, 0, 0, 0, 7, 3, 1, 0, 0, 0, 0, 0, 0, 4, 0, 1,{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=0; d3.xlarge=2; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=1; m5.large=1; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=7; m5zn.large=3; m5zn.xlarge=1; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=4; z1d.large=0; z1d.xlarge=1}
methylseq,exponential,0.05,40,123,MAXMIN,77.55999999999999,6, 0, 3, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 3, 0, 0, 0, 0, 0, 2, 0, 3, 0, 2,{c5.2xlarge=6; c5.xlarge=0; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=1; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=3; m5zn.large=3; m5zn.xlarge=0; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=0; z1d.xlarge=2}
methylseq,exponential,0.05,40,123,MCT,77.67999999999999,5, 1, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 0, 0, 0, 0, 0, 0, 0, 5, 0, 1,{c5.2xlarge=5; c5.xlarge=1; c5a.2xlarge=3; c5a.xlarge=3; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=4; m5zn.large=3; m5zn.xlarge=0; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=5; z1d.large=0; z1d.xlarge=1}
methylseq,exponential,0.05,40,123,ROUNDROBIN,105.33999999999997,2, 0, 1, 1, 0, 0, 0, 8, 0, 0, 1, 0, 3, 0, 0, 0, 0, 0, 0, 4, 5, 1, 0, 0, 0, 0, 0,{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=0; i3.large=8; i3.xlarge=0; m5.2xlarge=0; m5.large=1; m5.xlarge=0; m5a.2xlarge=3; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=0; r5.large=4; r5.xlarge=5; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
methylseq,exponential,0.05,40,123,STATIC,77.11999999999999,4, 0, 3, 3, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 4, 3, 0, 0, 1, 1, 0, 0, 0, 3, 0, 1,{c5.2xlarge=4; c5.xlarge=0; c5a.2xlarge=3; c5a.xlarge=3; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=0; i3.large=2; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=4; m5zn.large=3; m5zn.xlarge=0; r5.2xlarge=0; r5.large=1; r5.xlarge=1; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=0; z1d.xlarge=1}
methylseq,exponential,0.05,40,123,NOML,78.49,8, 1, 10, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1,{c5.2xlarge=8; c5.xlarge=1; c5a.2xlarge=10; c5a.xlarge=3; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
methylseq,exponential,0.05,40,123,CUSTOMCLUSTERNOML,77.80999999999999,6, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 4, 0, 0, 5, 1, 0, 0, 0, 0, 3, 0, 2,{c5.2xlarge=6; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=4; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=5; r5.large=1; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=0; z1d.xlarge=2}
methylseq,exponential,0.05,40,123,TEXTDISTANCE,86.30999999999999,0, 3, 0, 1, 0, 0, 0, 0, 0, 0, 6, 8, 1, 0, 0, 3, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 1,{c5.2xlarge=0; c5.xlarge=3; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=6; m5.xlarge=8; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=0; r5.large=2; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
methylseq,exponential,0.05,40,123,CRITICALPATH,78.24999999999999,2, 1, 5, 3, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 6, 4, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0,{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=5; c5a.xlarge=3; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=0; i3.large=1; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=6; m5zn.large=4; m5zn.xlarge=0; r5.2xlarge=0; r5.large=1; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=2; z1d.large=0; z1d.xlarge=0}
methylseq,exponential,0.05,40,123,CRITICALPATHREVERSE,82.57999999999998,2, 3, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 0, 0, 0, 0, 1, 1, 0, 2, 0, 0,{c5.2xlarge=2; c5.xlarge=3; c5a.2xlarge=3; c5a.xlarge=4; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=5; m5zn.large=5; m5zn.xlarge=0; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=2; z1d.large=0; z1d.xlarge=0}
methylseq,exponential,0.05,40,123,RESHIV2,77.82999999999998,2, 0, 5, 3, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 6, 4, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1,{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=5; c5a.xlarge=3; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=6; m5zn.large=4; m5zn.xlarge=0; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=2; z1d.large=0; z1d.xlarge=1}
methylseq,exponential,0.05,40,123,RESHIV3,77.63999999999999,2, 0, 4, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 6, 5, 0, 0, 1, 0, 0, 0, 0, 2, 0, 1,{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=4; c5a.xlarge=3; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=6; m5zn.large=5; m5zn.xlarge=0; r5.2xlarge=0; r5.large=1; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=2; z1d.large=0; z1d.xlarge=1}
methylseq,exponential,0.05,40,123,RESHIMAX,80.71999999999997,2, 2, 4, 2, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 6, 4, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1,{c5.2xlarge=2; c5.xlarge=2; c5a.2xlarge=4; c5a.xlarge=2; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=1; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=6; m5zn.large=4; m5zn.xlarge=0; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=2; z1d.large=0; z1d.xlarge=1}
methylseq,exponential,0.05,40,123,RESHIFCFS,82.01999999999998,2, 2, 2, 3, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 6, 6, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1,{c5.2xlarge=2; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=3; d3.2xlarge=0; d3.xlarge=1; i3.2xlarge=0; i3.large=0; i3.xlarge=1; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=6; m5zn.large=6; m5zn.xlarge=0; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=2; z1d.large=0; z1d.xlarge=1}
methylseq,exponential,0.05,40,124,MINMIN,77.16,5, 0, 4, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0, 3, 3, 0, 1, 0, 0, 0, 1, 0, 3, 0, 1,{c5.2xlarge=5; c5.xlarge=0; c5a.2xlarge=4; c5a.xlarge=1; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=1; m5.xlarge=0; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=3; m5zn.large=3; m5zn.xlarge=0; r5.2xlarge=1; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=0; z1d.xlarge=1}
methylseq,exponential,0.05,40,124,MAXMIN,78.24999999999999,3, 0, 3, 2, 1, 0, 0, 1, 0, 0, 0, 0, 3, 0, 0, 0, 3, 4, 0, 1, 1, 0, 0, 0, 0, 2, 1,{c5.2xlarge=3; c5.xlarge=0; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=0; i3.large=1; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=3; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=4; r5.2xlarge=0; r5.large=1; r5.xlarge=1; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=1}
methylseq,exponential,0.05,40,124,MCT,78.92999999999998,3, 2, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 1, 1, 1, 1, 1, 0, 0, 4, 1,{c5.2xlarge=3; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=2; r5.2xlarge=1; r5.large=1; r5.xlarge=1; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=1}
methylseq,exponential,0.05,40,124,ROUNDROBIN,100.23999999999998,0, 0, 0, 10, 4, 0, 1, 0, 0, 0, 0, 0, 1, 0, 5, 0, 0, 0, 0, 2, 0, 2, 1, 0, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=0; c5a.xlarge=10; d3.2xlarge=4; d3.xlarge=0; i3.2xlarge=1; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=5; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=0; r5.large=2; r5.xlarge=0; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
methylseq,exponential,0.05,40,124,STATIC,85.49,2, 0, 3, 6, 2, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 3, 3, 0, 1, 0, 1, 0, 0, 0, 2, 1,{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=3; c5a.xlarge=6; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=1; m5.2xlarge=0; m5.large=0; m5.xlarge=1; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=3; r5.2xlarge=0; r5.large=1; r5.xlarge=0; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=1}
methylseq,exponential,0.05,40,124,NOML,79.58999999999999,6, 3, 9, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0,{c5.2xlarge=6; c5.xlarge=3; c5a.2xlarge=9; c5a.xlarge=3; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
methylseq,exponential,0.05,40,124,CUSTOMCLUSTERNOML,86.29999999999998,5, 0, 2, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 3, 0, 0, 0, 1, 0, 0, 0, 2,{c5.2xlarge=5; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=9; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=3; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=2}
methylseq,exponential,0.05,40,124,TEXTDISTANCE,85.46,0, 4, 0, 1, 0, 0, 0, 0, 1, 0, 0, 9, 0, 0, 1, 0, 0, 3, 0, 5, 0, 0, 0, 0, 0, 0, 1,{c5.2xlarge=0; c5.xlarge=4; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=1; m5.2xlarge=0; m5.large=0; m5.xlarge=9; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=3; r5.2xlarge=0; r5.large=5; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
methylseq,exponential,0.05,40,124,CRITICALPATH,80.10999999999999,1, 1, 5, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 0, 0, 0, 2, 0, 1, 0, 4, 0,{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=5; c5a.xlarge=4; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=4; m5zn.xlarge=3; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=0}
methylseq,exponential,0.05,40,124,CRITICALPATHREVERSE,80.43999999999998,1, 1, 4, 4, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 4, 3, 0, 1, 0, 0, 0, 0, 0, 5, 0,{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=4; c5a.xlarge=4; d3.2xlarge=0; d3.xlarge=1; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=4; m5zn.xlarge=3; r5.2xlarge=0; r5.large=1; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=5; z1d.xlarge=0}
methylseq,exponential,0.05,40,124,RESHIV2,79.28999999999999,1, 1, 4, 4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 3, 0, 0, 0, 0, 0, 1, 0, 4, 1,{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=4; c5a.xlarge=4; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=1; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=5; m5zn.xlarge=3; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=1}
methylseq,exponential,0.05,40,124,RESHIV3,79.14999999999999,1, 1, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 4, 3, 0, 0, 0, 0, 0, 0, 0, 5, 2,{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=4; c5a.xlarge=4; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=4; m5zn.xlarge=3; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=5; z1d.xlarge=2}
methylseq,exponential,0.05,40,124,RESHIMAX,80.04999999999998,1, 1, 6, 4, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 3, 0, 0, 0, 0, 0, 0, 0, 4, 1,{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=6; c5a.xlarge=4; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=1; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=4; m5zn.xlarge=3; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=1}
methylseq,exponential,0.05,40,124,RESHIFCFS,80.47999999999999,1, 1, 3, 4, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 4, 3, 0, 0, 0, 0, 0, 1, 0, 5, 1,{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=3; c5a.xlarge=4; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=1; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=4; m5zn.xlarge=3; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=5; z1d.xlarge=1}
methylseq,exponential,0.05,40,125,MINMIN,78.94999999999999,4, 3, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 2, 2, 0, 1, 0, 1, 0, 0, 0, 1, 1,{c5.2xlarge=4; c5.xlarge=3; c5a.2xlarge=4; c5a.xlarge=4; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=0; r5.large=1; r5.xlarge=0; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=1}
methylseq,exponential,0.05,40,125,MAXMIN,78.10999999999997,3, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 3, 4, 4, 0, 0, 0, 0, 0, 1, 0, 2, 2,{c5.2xlarge=3; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=1; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=3; m5a.xlarge=0; m5zn.2xlarge=3; m5zn.large=4; m5zn.xlarge=4; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=2}
