Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes,Cluster
viralrecon,exponential,0.0,40,0,MINMIN,535.66,0, 13, 24, 19, 5, 18, 3, 0, 0, 11, 5, 7, 10, 0, 1, 39, 0, 12, 0, 2, 20, 1, 8, 5, 0, 0, 2,{c5.2xlarge=0; c5.xlarge=13; c5a.2xlarge=24; c5a.xlarge=19; d3.2xlarge=5; d3.xlarge=18; i3.2xlarge=3; i3.large=0; i3.xlarge=0; m5.2xlarge=11; m5.large=5; m5.xlarge=7; m5a.2xlarge=10; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=39; m5zn.large=0; m5zn.xlarge=12; r5.2xlarge=0; r5.large=2; r5.xlarge=20; r5a.2xlarge=1; r5a.large=8; r5a.xlarge=5; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=2},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
viralrecon,exponential,0.0,40,162,RESHIMAX,352.7499999999999,0, 6, 8, 24, 15, 0, 0, 5, 0, 4, 10, 0, 10, 7, 9, 7, 24, 16, 0, 9, 12, 6, 9, 0, 6, 0, 18,{c5.2xlarge=0; c5.xlarge=6; c5a.2xlarge=8; c5a.xlarge=24; d3.2xlarge=15; d3.xlarge=0; i3.2xlarge=0; i3.large=5; i3.xlarge=0; m5.2xlarge=4; m5.large=10; m5.xlarge=0; m5a.2xlarge=10; m5a.large=7; m5a.xlarge=9; m5zn.2xlarge=7; m5zn.large=24; m5zn.xlarge=16; r5.2xlarge=0; r5.large=9; r5.xlarge=12; r5a.2xlarge=6; r5a.large=9; r5a.xlarge=0; z1d.2xlarge=6; z1d.large=0; z1d.xlarge=18},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=3; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=0; i3.large=2; i3.xlarge=0; m5.2xlarge=3; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=3; m5zn.xlarge=3; r5.2xlarge=0; r5.large=3; r5.xlarge=1; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=3}
viralrecon,exponential,0.0,40,162,RESHIFCFS,351.97999999999985,0, 6, 12, 24, 8, 0, 0, 8, 0, 7, 9, 0, 11, 8, 11, 3, 32, 13, 0, 12, 6, 7, 6, 0, 6, 0, 17,{c5.2xlarge=0; c5.xlarge=6; c5a.2xlarge=12; c5a.xlarge=24; d3.2xlarge=8; d3.xlarge=0; i3.2xlarge=0; i3.large=8; i3.xlarge=0; m5.2xlarge=7; m5.large=9; m5.xlarge=0; m5a.2xlarge=11; m5a.large=8; m5a.xlarge=11; m5zn.2xlarge=3; m5zn.large=32; m5zn.xlarge=13; r5.2xlarge=0; r5.large=12; r5.xlarge=6; r5a.2xlarge=7; r5a.large=6; r5a.xlarge=0; z1d.2xlarge=6; z1d.large=0; z1d.xlarge=17},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=3; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=0; i3.large=2; i3.xlarge=0; m5.2xlarge=3; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=3; m5zn.xlarge=3; r5.2xlarge=0; r5.large=3; r5.xlarge=1; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=3}
viralrecon,exponential,0.0,40,163,MINMIN,535.6599999999999,12, 9, 9, 9, 2, 2, 3, 0, 0, 2, 1, 8, 1, 3, 4, 9, 73, 0, 25, 0, 3, 0, 0, 6, 3, 17, 4,{c5.2xlarge=12; c5.xlarge=9; c5a.2xlarge=9; c5a.xlarge=9; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=3; i3.large=0; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=8; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=4; m5zn.2xlarge=9; m5zn.large=73; m5zn.xlarge=0; r5.2xlarge=25; r5.large=0; r5.xlarge=3; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=6; z1d.2xlarge=3; z1d.large=17; z1d.xlarge=4},{c5.2xlarge=1; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=3; i3.large=0; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=4; m5zn.xlarge=0; r5.2xlarge=3; r5.large=0; r5.xlarge=2; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=1}
viralrecon,exponential,0.0,40,163,MAXMIN,564.7499999999999,12, 9, 7, 10, 5, 5, 3, 0, 0, 1, 1, 6, 6, 5, 27, 5, 44, 0, 20, 0, 8, 0, 0, 5, 4, 15, 7,{c5.2xlarge=12; c5.xlarge=9; c5a.2xlarge=7; c5a.xlarge=10; d3.2xlarge=5; d3.xlarge=5; i3.2xlarge=3; i3.large=0; i3.xlarge=0; m5.2xlarge=1; m5.large=1; m5.xlarge=6; m5a.2xlarge=6; m5a.large=5; m5a.xlarge=27; m5zn.2xlarge=5; m5zn.large=44; m5zn.xlarge=0; r5.2xlarge=20; r5.large=0; r5.xlarge=8; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=5; z1d.2xlarge=4; z1d.large=15; z1d.xlarge=7},{c5.2xlarge=1; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=3; i3.large=0; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=4; m5zn.xlarge=0; r5.2xlarge=3; r5.large=0; r5.xlarge=2; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=1}
viralrecon,exponential,0.0,40,163,MCT,564.1800000000001,14, 9, 6, 13, 1, 3, 0, 0, 0, 2, 1, 9, 0, 3, 19, 7, 68, 0, 20, 0, 2, 0, 0, 6, 6, 11, 5,{c5.2xlarge=14; c5.xlarge=9; c5a.2xlarge=6; c5a.xlarge=13; d3.2xlarge=1; d3.xlarge=3; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=9; m5a.2xlarge=0; m5a.large=3; m5a.xlarge=19; m5zn.2xlarge=7; m5zn.large=68; m5zn.xlarge=0; r5.2xlarge=20; r5.large=0; r5.xlarge=2; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=6; z1d.2xlarge=6; z1d.large=11; z1d.xlarge=5},{c5.2xlarge=1; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=3; i3.large=0; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=4; m5zn.xlarge=0; r5.2xlarge=3; r5.large=0; r5.xlarge=2; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=1}
viralrecon,exponential,0.0,40,163,ROUNDROBIN,554.1699999999998,14, 2, 0, 8, 3, 0, 8, 0, 0, 0, 0, 3, 2, 4, 26, 10, 86, 0, 25, 0, 1, 0, 0, 6, 1, 6, 0,{c5.2xlarge=14; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=8; d3.2xlarge=3; d3.xlarge=0; i3.2xlarge=8; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=3; m5a.2xlarge=2; m5a.large=4; m5a.xlarge=26; m5zn.2xlarge=10; m5zn.large=86; m5zn.xlarge=0; r5.2xlarge=25; r5.large=0; r5.xlarge=1; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=6; z1d.2xlarge=1; z1d.large=6; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=3; i3.large=0; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=4; m5zn.xlarge=0; r5.2xlarge=3; r5.large=0; r5.xlarge=2; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=1}
viralrecon,exponential,0.0,40,163,STATIC,727.8099999999997,7, 6, 5, 14, 1, 2, 1, 0, 0, 4, 2, 5, 0, 1, 8, 25, 97, 0, 7, 0, 2, 0, 0, 1, 6, 8, 3,{c5.2xlarge=7; c5.xlarge=6; c5a.2xlarge=5; c5a.xlarge=14; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=1; i3.large=0; i3.xlarge=0; m5.2xlarge=4; m5.large=2; m5.xlarge=5; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=8; m5zn.2xlarge=25; m5zn.large=97; m5zn.xlarge=0; r5.2xlarge=7; r5.large=0; r5.xlarge=2; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=6; z1d.large=8; z1d.xlarge=3},{c5.2xlarge=1; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=3; i3.large=0; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=4; m5zn.xlarge=0; r5.2xlarge=3; r5.large=0; r5.xlarge=2; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=1}
viralrecon,exponential,0.0,40,163,NOML,365.8499999999999,9, 20, 4, 6, 9, 3, 7, 0, 14, 6, 8, 13, 5, 5, 7, 7, 23, 0, 6, 0, 11, 7, 0, 3, 6, 17, 9,{c5.2xlarge=9; c5.xlarge=20; c5a.2xlarge=4; c5a.xlarge=6; d3.2xlarge=9; d3.xlarge=3; i3.2xlarge=7; i3.large=0; i3.xlarge=14; m5.2xlarge=6; m5.large=8; m5.xlarge=13; m5a.2xlarge=5; m5a.large=5; m5a.xlarge=7; m5zn.2xlarge=7; m5zn.large=23; m5zn.xlarge=0; r5.2xlarge=6; r5.large=0; r5.xlarge=11; r5a.2xlarge=7; r5a.large=0; r5a.xlarge=3; z1d.2xlarge=6; z1d.large=17; z1d.xlarge=9},{c5.2xlarge=1; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=3; i3.large=0; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=4; m5zn.xlarge=0; r5.2xlarge=3; r5.large=0; r5.xlarge=2; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=1}
viralrecon,exponential,0.0,40,163,CUSTOMCLUSTERNOML,375.4099999999999,6, 25, 13, 3, 11, 15, 7, 0, 6, 9, 5, 6, 8, 11, 9, 5, 6, 0, 18, 0, 9, 5, 0, 6, 2, 11, 10,{c5.2xlarge=6; c5.xlarge=25; c5a.2xlarge=13; c5a.xlarge=3; d3.2xlarge=11; d3.xlarge=15; i3.2xlarge=7; i3.large=0; i3.xlarge=6; m5.2xlarge=9; m5.large=5; m5.xlarge=6; m5a.2xlarge=8; m5a.large=11; m5a.xlarge=9; m5zn.2xlarge=5; m5zn.large=6; m5zn.xlarge=0; r5.2xlarge=18; r5.large=0; r5.xlarge=9; r5a.2xlarge=5; r5a.large=0; r5a.xlarge=6; z1d.2xlarge=2; z1d.large=11; z1d.xlarge=10},{c5.2xlarge=1; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=3; i3.large=0; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=4; m5zn.xlarge=0; r5.2xlarge=3; r5.large=0; r5.xlarge=2; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=1}
viralrecon,exponential,0.0,40,163,TEXTDISTANCE,477.1799999999999,4, 20, 6, 12, 7, 11, 9, 0, 9, 4, 14, 12, 9, 10, 6, 2, 8, 0, 12, 0, 15, 7, 0, 6, 9, 9, 4,{c5.2xlarge=4; c5.xlarge=20; c5a.2xlarge=6; c5a.xlarge=12; d3.2xlarge=7; d3.xlarge=11; i3.2xlarge=9; i3.large=0; i3.xlarge=9; m5.2xlarge=4; m5.large=14; m5.xlarge=12; m5a.2xlarge=9; m5a.large=10; m5a.xlarge=6; m5zn.2xlarge=2; m5zn.large=8; m5zn.xlarge=0; r5.2xlarge=12; r5.large=0; r5.xlarge=15; r5a.2xlarge=7; r5a.large=0; r5a.xlarge=6; z1d.2xlarge=9; z1d.large=9; z1d.xlarge=4},{c5.2xlarge=1; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=3; i3.large=0; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=4; m5zn.xlarge=0; r5.2xlarge=3; r5.large=0; r5.xlarge=2; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=1}
viralrecon,exponential,0.0,40,163,CRITICALPATH,330.9699999999999,3, 14, 4, 6, 6, 6, 7, 0, 5, 9, 6, 8, 10, 3, 5, 10, 38, 0, 8, 0, 6, 11, 0, 7, 9, 14, 10,{c5.2xlarge=3; c5.xlarge=14; c5a.2xlarge=4; c5a.xlarge=6; d3.2xlarge=6; d3.xlarge=6; i3.2xlarge=7; i3.large=0; i3.xlarge=5; m5.2xlarge=9; m5.large=6; m5.xlarge=8; m5a.2xlarge=10; m5a.large=3; m5a.xlarge=5; m5zn.2xlarge=10; m5zn.large=38; m5zn.xlarge=0; r5.2xlarge=8; r5.large=0; r5.xlarge=6; r5a.2xlarge=11; r5a.large=0; r5a.xlarge=7; z1d.2xlarge=9; z1d.large=14; z1d.xlarge=10},{c5.2xlarge=1; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=3; i3.large=0; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=4; m5zn.xlarge=0; r5.2xlarge=3; r5.large=0; r5.xlarge=2; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=1}
viralrecon,exponential,0.0,40,163,CRITICALPATHREVERSE,387.60999999999996,12, 18, 9, 8, 6, 8, 14, 0, 10, 8, 5, 4, 7, 5, 8, 2, 34, 0, 11, 0, 4, 4, 0, 8, 3, 15, 3,{c5.2xlarge=12; c5.xlarge=18; c5a.2xlarge=9; c5a.xlarge=8; d3.2xlarge=6; d3.xlarge=8; i3.2xlarge=14; i3.large=0; i3.xlarge=10; m5.2xlarge=8; m5.large=5; m5.xlarge=4; m5a.2xlarge=7; m5a.large=5; m5a.xlarge=8; m5zn.2xlarge=2; m5zn.large=34; m5zn.xlarge=0; r5.2xlarge=11; r5.large=0; r5.xlarge=4; r5a.2xlarge=4; r5a.large=0; r5a.xlarge=8; z1d.2xlarge=3; z1d.large=15; z1d.xlarge=3},{c5.2xlarge=1; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=3; i3.large=0; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=4; m5zn.xlarge=0; r5.2xlarge=3; r5.large=0; r5.xlarge=2; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=1}
viralrecon,exponential,0.0,40,163,RESHIV2,362.5999999999999,10, 12, 7, 9, 6, 13, 5, 0, 7, 7, 6, 12, 7, 7, 6, 8, 23, 0, 9, 0, 9, 4, 0, 5, 10, 17, 7,{c5.2xlarge=10; c5.xlarge=12; c5a.2xlarge=7; c5a.xlarge=9; d3.2xlarge=6; d3.xlarge=13; i3.2xlarge=5; i3.large=0; i3.xlarge=7; m5.2xlarge=7; m5.large=6; m5.xlarge=12; m5a.2xlarge=7; m5a.large=7; m5a.xlarge=6; m5zn.2xlarge=8; m5zn.large=23; m5zn.xlarge=0; r5.2xlarge=9; r5.large=0; r5.xlarge=9; r5a.2xlarge=4; r5a.large=0; r5a.xlarge=5; z1d.2xlarge=10; z1d.large=17; z1d.xlarge=7},{c5.2xlarge=1; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=3; i3.large=0; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=4; m5zn.xlarge=0; r5.2xlarge=3; r5.large=0; r5.xlarge=2; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=1}
viralrecon,exponential,0.0,40,163,RESHIV3,364.44999999999993,6, 12, 10, 11, 10, 9, 6, 0, 4, 6, 9, 7, 5, 6, 12, 10, 23, 0, 10, 0, 9, 6, 0, 5, 5, 13, 11,{c5.2xlarge=6; c5.xlarge=12; c5a.2xlarge=10; c5a.xlarge=11; d3.2xlarge=10; d3.xlarge=9; i3.2xlarge=6; i3.large=0; i3.xlarge=4; m5.2xlarge=6; m5.large=9; m5.xlarge=7; m5a.2xlarge=5; m5a.large=6; m5a.xlarge=12; m5zn.2xlarge=10; m5zn.large=23; m5zn.xlarge=0; r5.2xlarge=10; r5.large=0; r5.xlarge=9; r5a.2xlarge=6; r5a.large=0; r5a.xlarge=5; z1d.2xlarge=5; z1d.large=13; z1d.xlarge=11},{c5.2xlarge=1; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=3; i3.large=0; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=4; m5zn.xlarge=0; r5.2xlarge=3; r5.large=0; r5.xlarge=2; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=1}
viralrecon,exponential,0.0,40,163,RESHIMAX,365.30999999999983,8, 14, 5, 9, 8, 15, 9, 0, 6, 10, 6, 6, 3, 5, 8, 2, 31, 0, 5, 0, 10, 9, 0, 10, 5, 11, 11,{c5.2xlarge=8; c5.xlarge=14; c5a.2xlarge=5; c5a.xlarge=9; d3.2xlarge=8; d3.xlarge=15; i3.2xlarge=9; i3.large=0; i3.xlarge=6; m5.2xlarge=10; m5.large=6; m5.xlarge=6; m5a.2xlarge=3; m5a.large=5; m5a.xlarge=8; m5zn.2xlarge=2; m5zn.large=31; m5zn.xlarge=0; r5.2xlarge=5; r5.large=0; r5.xlarge=10; r5a.2xlarge=9; r5a.large=0; r5a.xlarge=10; z1d.2xlarge=5; z1d.large=11; z1d.xlarge=11},{c5.2xlarge=1; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=3; i3.large=0; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=4; m5zn.xlarge=0; r5.2xlarge=3; r5.large=0; r5.xlarge=2; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=1}
viralrecon,exponential,0.0,40,163,RESHIFCFS,364.78,13, 10, 3, 15, 5, 11, 8, 0, 6, 7, 8, 7, 3, 10, 7, 4, 30, 0, 11, 0, 6, 8, 0, 6, 9, 13, 5,{c5.2xlarge=13; c5.xlarge=10; c5a.2xlarge=3; c5a.xlarge=15; d3.2xlarge=5; d3.xlarge=11; i3.2xlarge=8; i3.large=0; i3.xlarge=6; m5.2xlarge=7; m5.large=8; m5.xlarge=7; m5a.2xlarge=3; m5a.large=10; m5a.xlarge=7; m5zn.2xlarge=4; m5zn.large=30; m5zn.xlarge=0; r5.2xlarge=11; r5.large=0; r5.xlarge=6; r5a.2xlarge=8; r5a.large=0; r5a.xlarge=6; z1d.2xlarge=9; z1d.large=13; z1d.xlarge=5},{c5.2xlarge=1; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=3; i3.large=0; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=4; m5zn.xlarge=0; r5.2xlarge=3; r5.large=0; r5.xlarge=2; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=1}
viralrecon,exponential,0.0,40,164,MINMIN,549.9499999999999,0, 8, 10, 16, 2, 2, 5, 1, 4, 5, 3, 10, 3, 18, 0, 0, 45, 24, 2, 2, 27, 0, 5, 1, 0, 13, 0,{c5.2xlarge=0; c5.xlarge=8; c5a.2xlarge=10; c5a.xlarge=16; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=5; i3.large=1; i3.xlarge=4; m5.2xlarge=5; m5.large=3; m5.xlarge=10; m5a.2xlarge=3; m5a.large=18; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=45; m5zn.xlarge=24; r5.2xlarge=2; r5.large=2; r5.xlarge=27; r5a.2xlarge=0; r5a.large=5; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=13; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=2; i3.large=3; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=1; m5a.2xlarge=2; m5a.large=3; m5a.xlarge=3; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=3; r5.2xlarge=1; r5.large=1; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=0}
viralrecon,exponential,0.0,40,164,MAXMIN,556.8099999999998,0, 8, 6, 17, 2, 2, 5, 3, 12, 3, 2, 15, 4, 16, 2, 0, 30, 19, 5, 3, 23, 0, 7, 5, 0, 17, 0,{c5.2xlarge=0; c5.xlarge=8; c5a.2xlarge=6; c5a.xlarge=17; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=5; i3.large=3; i3.xlarge=12; m5.2xlarge=3; m5.large=2; m5.xlarge=15; m5a.2xlarge=4; m5a.large=16; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=30; m5zn.xlarge=19; r5.2xlarge=5; r5.large=3; r5.xlarge=23; r5a.2xlarge=0; r5a.large=7; r5a.xlarge=5; z1d.2xlarge=0; z1d.large=17; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=2; i3.large=3; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=1; m5a.2xlarge=2; m5a.large=3; m5a.xlarge=3; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=3; r5.2xlarge=1; r5.large=1; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=0}
viralrecon,exponential,0.0,40,164,MCT,602.0899999999999,0, 6, 8, 22, 1, 4, 6, 0, 5, 2, 2, 6, 3, 20, 0, 0, 40, 23, 1, 1, 32, 0, 4, 6, 0, 14, 0,{c5.2xlarge=0; c5.xlarge=6; c5a.2xlarge=8; c5a.xlarge=22; d3.2xlarge=1; d3.xlarge=4; i3.2xlarge=6; i3.large=0; i3.xlarge=5; m5.2xlarge=2; m5.large=2; m5.xlarge=6; m5a.2xlarge=3; m5a.large=20; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=40; m5zn.xlarge=23; r5.2xlarge=1; r5.large=1; r5.xlarge=32; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=6; z1d.2xlarge=0; z1d.large=14; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=2; i3.large=3; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=1; m5a.2xlarge=2; m5a.large=3; m5a.xlarge=3; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=3; r5.2xlarge=1; r5.large=1; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=0}
