Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes,Cluster
viralrecon,exponential,0.0,40,0,MINMIN,149.56999999999994,0, 8, 5, 8, 22, 22, 3, 0, 0, 10, 1, 1, 25, 0, 3, 51, 0, 0, 0, 1, 25, 4, 14, 3, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=8; c5a.2xlarge=5; c5a.xlarge=8; d3.2xlarge=22; d3.xlarge=22; i3.2xlarge=3; i3.large=0; i3.xlarge=0; m5.2xlarge=10; m5.large=1; m5.xlarge=1; m5a.2xlarge=25; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=51; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=0; r5.large=1; r5.xlarge=25; r5a.2xlarge=4; r5a.large=14; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
viralrecon,exponential,0.0,40,188,NOML,149.56999999999994,10, 18, 6, 12, 11, 9, 0, 6, 8, 14, 0, 13, 10, 0, 0, 11, 14, 8, 10, 8, 7, 9, 0, 12, 7, 0, 3,{c5.2xlarge=10; c5.xlarge=18; c5a.2xlarge=6; c5a.xlarge=12; d3.2xlarge=11; d3.xlarge=9; i3.2xlarge=0; i3.large=6; i3.xlarge=8; m5.2xlarge=14; m5.large=0; m5.xlarge=13; m5a.2xlarge=10; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=11; m5zn.large=14; m5zn.xlarge=8; r5.2xlarge=10; r5.large=8; r5.xlarge=7; r5a.2xlarge=9; r5a.large=0; r5a.xlarge=12; z1d.2xlarge=7; z1d.large=0; z1d.xlarge=3},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=0; i3.large=2; i3.xlarge=1; m5.2xlarge=4; m5.large=0; m5.xlarge=2; m5a.2xlarge=5; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=4; m5zn.xlarge=1; r5.2xlarge=3; r5.large=1; r5.xlarge=1; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=2; z1d.large=0; z1d.xlarge=1}
viralrecon,exponential,0.0,40,188,CUSTOMCLUSTERNOML,149.56999999999994,8, 16, 7, 8, 10, 16, 0, 7, 3, 17, 0, 8, 13, 0, 0, 3, 12, 8, 11, 3, 7, 8, 0, 16, 14, 0, 11,{c5.2xlarge=8; c5.xlarge=16; c5a.2xlarge=7; c5a.xlarge=8; d3.2xlarge=10; d3.xlarge=16; i3.2xlarge=0; i3.large=7; i3.xlarge=3; m5.2xlarge=17; m5.large=0; m5.xlarge=8; m5a.2xlarge=13; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=3; m5zn.large=12; m5zn.xlarge=8; r5.2xlarge=11; r5.large=3; r5.xlarge=7; r5a.2xlarge=8; r5a.large=0; r5a.xlarge=16; z1d.2xlarge=14; z1d.large=0; z1d.xlarge=11},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=0; i3.large=2; i3.xlarge=1; m5.2xlarge=4; m5.large=0; m5.xlarge=2; m5a.2xlarge=5; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=4; m5zn.xlarge=1; r5.2xlarge=3; r5.large=1; r5.xlarge=1; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=2; z1d.large=0; z1d.xlarge=1}
viralrecon,exponential,0.0,40,188,TEXTDISTANCE,149.56999999999994,4, 12, 7, 11, 7, 12, 0, 14, 4, 9, 0, 14, 15, 0, 0, 6, 17, 3, 13, 9, 8, 7, 0, 17, 11, 0, 6,{c5.2xlarge=4; c5.xlarge=12; c5a.2xlarge=7; c5a.xlarge=11; d3.2xlarge=7; d3.xlarge=12; i3.2xlarge=0; i3.large=14; i3.xlarge=4; m5.2xlarge=9; m5.large=0; m5.xlarge=14; m5a.2xlarge=15; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=6; m5zn.large=17; m5zn.xlarge=3; r5.2xlarge=13; r5.large=9; r5.xlarge=8; r5a.2xlarge=7; r5a.large=0; r5a.xlarge=17; z1d.2xlarge=11; z1d.large=0; z1d.xlarge=6},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=0; i3.large=2; i3.xlarge=1; m5.2xlarge=4; m5.large=0; m5.xlarge=2; m5a.2xlarge=5; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=4; m5zn.xlarge=1; r5.2xlarge=3; r5.large=1; r5.xlarge=1; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=2; z1d.large=0; z1d.xlarge=1}
viralrecon,exponential,0.0,40,188,CRITICALPATH,149.56999999999994,3, 10, 11, 10, 10, 12, 0, 7, 10, 15, 0, 9, 18, 0, 0, 6, 18, 10, 15, 7, 6, 3, 0, 8, 10, 0, 8,{c5.2xlarge=3; c5.xlarge=10; c5a.2xlarge=11; c5a.xlarge=10; d3.2xlarge=10; d3.xlarge=12; i3.2xlarge=0; i3.large=7; i3.xlarge=10; m5.2xlarge=15; m5.large=0; m5.xlarge=9; m5a.2xlarge=18; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=6; m5zn.large=18; m5zn.xlarge=10; r5.2xlarge=15; r5.large=7; r5.xlarge=6; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=8; z1d.2xlarge=10; z1d.large=0; z1d.xlarge=8},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=0; i3.large=2; i3.xlarge=1; m5.2xlarge=4; m5.large=0; m5.xlarge=2; m5a.2xlarge=5; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=4; m5zn.xlarge=1; r5.2xlarge=3; r5.large=1; r5.xlarge=1; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=2; z1d.large=0; z1d.xlarge=1}
viralrecon,exponential,0.0,40,188,CRITICALPATHREVERSE,149.56999999999994,5, 11, 9, 12, 6, 13, 0, 10, 2, 13, 0, 12, 10, 0, 0, 5, 17, 8, 12, 8, 9, 9, 0, 13, 15, 0, 7,{c5.2xlarge=5; c5.xlarge=11; c5a.2xlarge=9; c5a.xlarge=12; d3.2xlarge=6; d3.xlarge=13; i3.2xlarge=0; i3.large=10; i3.xlarge=2; m5.2xlarge=13; m5.large=0; m5.xlarge=12; m5a.2xlarge=10; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=5; m5zn.large=17; m5zn.xlarge=8; r5.2xlarge=12; r5.large=8; r5.xlarge=9; r5a.2xlarge=9; r5a.large=0; r5a.xlarge=13; z1d.2xlarge=15; z1d.large=0; z1d.xlarge=7},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=0; i3.large=2; i3.xlarge=1; m5.2xlarge=4; m5.large=0; m5.xlarge=2; m5a.2xlarge=5; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=4; m5zn.xlarge=1; r5.2xlarge=3; r5.large=1; r5.xlarge=1; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=2; z1d.large=0; z1d.xlarge=1}
viralrecon,exponential,0.0,40,188,RESHIV2,149.56999999999994,7, 14, 2, 14, 11, 11, 0, 10, 2, 13, 0, 11, 15, 0, 0, 8, 11, 10, 13, 6, 8, 7, 0, 12, 8, 0, 13,{c5.2xlarge=7; c5.xlarge=14; c5a.2xlarge=2; c5a.xlarge=14; d3.2xlarge=11; d3.xlarge=11; i3.2xlarge=0; i3.large=10; i3.xlarge=2; m5.2xlarge=13; m5.large=0; m5.xlarge=11; m5a.2xlarge=15; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=8; m5zn.large=11; m5zn.xlarge=10; r5.2xlarge=13; r5.large=6; r5.xlarge=8; r5a.2xlarge=7; r5a.large=0; r5a.xlarge=12; z1d.2xlarge=8; z1d.large=0; z1d.xlarge=13},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=0; i3.large=2; i3.xlarge=1; m5.2xlarge=4; m5.large=0; m5.xlarge=2; m5a.2xlarge=5; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=4; m5zn.xlarge=1; r5.2xlarge=3; r5.large=1; r5.xlarge=1; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=2; z1d.large=0; z1d.xlarge=1}
viralrecon,exponential,0.0,40,188,RESHIV3,149.56999999999994,5, 13, 11, 9, 12, 8, 0, 12, 8, 13, 0, 13, 13, 0, 0, 5, 12, 11, 8, 13, 6, 6, 0, 15, 9, 0, 4,{c5.2xlarge=5; c5.xlarge=13; c5a.2xlarge=11; c5a.xlarge=9; d3.2xlarge=12; d3.xlarge=8; i3.2xlarge=0; i3.large=12; i3.xlarge=8; m5.2xlarge=13; m5.large=0; m5.xlarge=13; m5a.2xlarge=13; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=5; m5zn.large=12; m5zn.xlarge=11; r5.2xlarge=8; r5.large=13; r5.xlarge=6; r5a.2xlarge=6; r5a.large=0; r5a.xlarge=15; z1d.2xlarge=9; z1d.large=0; z1d.xlarge=4},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=0; i3.large=2; i3.xlarge=1; m5.2xlarge=4; m5.large=0; m5.xlarge=2; m5a.2xlarge=5; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=4; m5zn.xlarge=1; r5.2xlarge=3; r5.large=1; r5.xlarge=1; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=2; z1d.large=0; z1d.xlarge=1}
viralrecon,exponential,0.0,40,188,RESHIMAX,149.56999999999994,10, 9, 4, 8, 3, 9, 0, 6, 9, 17, 0, 8, 11, 0, 0, 10, 15, 10, 12, 12, 10, 6, 0, 15, 19, 0, 3,{c5.2xlarge=10; c5.xlarge=9; c5a.2xlarge=4; c5a.xlarge=8; d3.2xlarge=3; d3.xlarge=9; i3.2xlarge=0; i3.large=6; i3.xlarge=9; m5.2xlarge=17; m5.large=0; m5.xlarge=8; m5a.2xlarge=11; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=10; m5zn.large=15; m5zn.xlarge=10; r5.2xlarge=12; r5.large=12; r5.xlarge=10; r5a.2xlarge=6; r5a.large=0; r5a.xlarge=15; z1d.2xlarge=19; z1d.large=0; z1d.xlarge=3},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=0; i3.large=2; i3.xlarge=1; m5.2xlarge=4; m5.large=0; m5.xlarge=2; m5a.2xlarge=5; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=4; m5zn.xlarge=1; r5.2xlarge=3; r5.large=1; r5.xlarge=1; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=2; z1d.large=0; z1d.xlarge=1}
viralrecon,exponential,0.0,40,188,RESHIFCFS,149.56999999999994,2, 9, 7, 10, 10, 14, 0, 13, 10, 7, 0, 11, 16, 0, 0, 7, 13, 9, 11, 7, 8, 8, 0, 11, 12, 0, 11,{c5.2xlarge=2; c5.xlarge=9; c5a.2xlarge=7; c5a.xlarge=10; d3.2xlarge=10; d3.xlarge=14; i3.2xlarge=0; i3.large=13; i3.xlarge=10; m5.2xlarge=7; m5.large=0; m5.xlarge=11; m5a.2xlarge=16; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=7; m5zn.large=13; m5zn.xlarge=9; r5.2xlarge=11; r5.large=7; r5.xlarge=8; r5a.2xlarge=8; r5a.large=0; r5a.xlarge=11; z1d.2xlarge=12; z1d.large=0; z1d.xlarge=11},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=0; i3.large=2; i3.xlarge=1; m5.2xlarge=4; m5.large=0; m5.xlarge=2; m5a.2xlarge=5; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=4; m5zn.xlarge=1; r5.2xlarge=3; r5.large=1; r5.xlarge=1; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=2; z1d.large=0; z1d.xlarge=1}
viralrecon,exponential,0.0,40,189,MINMIN,149.56999999999994,4, 6, 0, 45, 0, 0, 54, 0, 0, 0, 0, 6, 59, 0, 4, 3, 1, 0, 3, 14, 3, 0, 0, 4, 0, 0, 0,{c5.2xlarge=4; c5.xlarge=6; c5a.2xlarge=0; c5a.xlarge=45; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=54; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=6; m5a.2xlarge=59; m5a.large=0; m5a.xlarge=4; m5zn.2xlarge=3; m5zn.large=1; m5zn.xlarge=0; r5.2xlarge=3; r5.large=14; r5.xlarge=3; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=4; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=6; i3.large=0; i3.xlarge=2; m5.2xlarge=0; m5.large=0; m5.xlarge=2; m5a.2xlarge=4; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=3; m5zn.xlarge=0; r5.2xlarge=1; r5.large=5; r5.xlarge=2; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,exponential,0.0,40,189,MAXMIN,149.56999999999994,5, 14, 0, 18, 0, 0, 52, 0, 0, 0, 0, 13, 36, 0, 6, 9, 4, 0, 2, 31, 3, 0, 0, 13, 0, 0, 0,{c5.2xlarge=5; c5.xlarge=14; c5a.2xlarge=0; c5a.xlarge=18; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=52; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=13; m5a.2xlarge=36; m5a.large=0; m5a.xlarge=6; m5zn.2xlarge=9; m5zn.large=4; m5zn.xlarge=0; r5.2xlarge=2; r5.large=31; r5.xlarge=3; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=13; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=6; i3.large=0; i3.xlarge=2; m5.2xlarge=0; m5.large=0; m5.xlarge=2; m5a.2xlarge=4; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=3; m5zn.xlarge=0; r5.2xlarge=1; r5.large=5; r5.xlarge=2; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,exponential,0.0,40,189,MCT,149.56999999999994,9, 4, 0, 49, 0, 0, 44, 0, 0, 0, 0, 7, 63, 0, 5, 6, 1, 0, 1, 12, 3, 0, 0, 2, 0, 0, 0,{c5.2xlarge=9; c5.xlarge=4; c5a.2xlarge=0; c5a.xlarge=49; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=44; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=7; m5a.2xlarge=63; m5a.large=0; m5a.xlarge=5; m5zn.2xlarge=6; m5zn.large=1; m5zn.xlarge=0; r5.2xlarge=1; r5.large=12; r5.xlarge=3; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=6; i3.large=0; i3.xlarge=2; m5.2xlarge=0; m5.large=0; m5.xlarge=2; m5a.2xlarge=4; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=3; m5zn.xlarge=0; r5.2xlarge=1; r5.large=5; r5.xlarge=2; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,exponential,0.0,40,189,ROUNDROBIN,149.56999999999994,7, 4, 0, 49, 0, 0, 44, 0, 0, 0, 0, 7, 65, 0, 5, 6, 1, 0, 1, 12, 3, 0, 0, 2, 0, 0, 0,{c5.2xlarge=7; c5.xlarge=4; c5a.2xlarge=0; c5a.xlarge=49; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=44; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=7; m5a.2xlarge=65; m5a.large=0; m5a.xlarge=5; m5zn.2xlarge=6; m5zn.large=1; m5zn.xlarge=0; r5.2xlarge=1; r5.large=12; r5.xlarge=3; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=6; i3.large=0; i3.xlarge=2; m5.2xlarge=0; m5.large=0; m5.xlarge=2; m5a.2xlarge=4; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=3; m5zn.xlarge=0; r5.2xlarge=1; r5.large=5; r5.xlarge=2; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,exponential,0.0,40,189,STATIC,149.56999999999996,2, 36, 0, 16, 0, 0, 43, 0, 0, 0, 0, 4, 75, 0, 4, 2, 2, 0, 2, 10, 1, 0, 0, 8, 0, 0, 0,{c5.2xlarge=2; c5.xlarge=36; c5a.2xlarge=0; c5a.xlarge=16; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=43; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=4; m5a.2xlarge=75; m5a.large=0; m5a.xlarge=4; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=0; r5.2xlarge=2; r5.large=10; r5.xlarge=1; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=8; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=6; i3.large=0; i3.xlarge=2; m5.2xlarge=0; m5.large=0; m5.xlarge=2; m5a.2xlarge=4; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=3; m5zn.xlarge=0; r5.2xlarge=1; r5.large=5; r5.xlarge=2; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,exponential,0.0,40,189,NOML,149.56999999999994,19, 10, 8, 13, 0, 0, 14, 0, 18, 0, 0, 8, 13, 7, 14, 14, 18, 0, 10, 14, 11, 6, 0, 9, 0, 0, 0,{c5.2xlarge=19; c5.xlarge=10; c5a.2xlarge=8; c5a.xlarge=13; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=14; i3.large=0; i3.xlarge=18; m5.2xlarge=0; m5.large=0; m5.xlarge=8; m5a.2xlarge=13; m5a.large=7; m5a.xlarge=14; m5zn.2xlarge=14; m5zn.large=18; m5zn.xlarge=0; r5.2xlarge=10; r5.large=14; r5.xlarge=11; r5a.2xlarge=6; r5a.large=0; r5a.xlarge=9; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=6; i3.large=0; i3.xlarge=2; m5.2xlarge=0; m5.large=0; m5.xlarge=2; m5a.2xlarge=4; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=3; m5zn.xlarge=0; r5.2xlarge=1; r5.large=5; r5.xlarge=2; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,exponential,0.0,40,189,CUSTOMCLUSTERNOML,149.56999999999994,13, 11, 16, 13, 0, 0, 18, 0, 12, 0, 0, 13, 15, 9, 14, 13, 9, 0, 9, 12, 11, 12, 0, 6, 0, 0, 0,{c5.2xlarge=13; c5.xlarge=11; c5a.2xlarge=16; c5a.xlarge=13; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=18; i3.large=0; i3.xlarge=12; m5.2xlarge=0; m5.large=0; m5.xlarge=13; m5a.2xlarge=15; m5a.large=9; m5a.xlarge=14; m5zn.2xlarge=13; m5zn.large=9; m5zn.xlarge=0; r5.2xlarge=9; r5.large=12; r5.xlarge=11; r5a.2xlarge=12; r5a.large=0; r5a.xlarge=6; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=6; i3.large=0; i3.xlarge=2; m5.2xlarge=0; m5.large=0; m5.xlarge=2; m5a.2xlarge=4; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=3; m5zn.xlarge=0; r5.2xlarge=1; r5.large=5; r5.xlarge=2; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,exponential,0.0,40,189,TEXTDISTANCE,149.56999999999994,12, 9, 14, 11, 0, 0, 11, 0, 17, 0, 0, 13, 15, 10, 7, 12, 19, 0, 8, 14, 10, 14, 0, 10, 0, 0, 0,{c5.2xlarge=12; c5.xlarge=9; c5a.2xlarge=14; c5a.xlarge=11; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=11; i3.large=0; i3.xlarge=17; m5.2xlarge=0; m5.large=0; m5.xlarge=13; m5a.2xlarge=15; m5a.large=10; m5a.xlarge=7; m5zn.2xlarge=12; m5zn.large=19; m5zn.xlarge=0; r5.2xlarge=8; r5.large=14; r5.xlarge=10; r5a.2xlarge=14; r5a.large=0; r5a.xlarge=10; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=6; i3.large=0; i3.xlarge=2; m5.2xlarge=0; m5.large=0; m5.xlarge=2; m5a.2xlarge=4; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=3; m5zn.xlarge=0; r5.2xlarge=1; r5.large=5; r5.xlarge=2; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,exponential,0.0,40,189,CRITICALPATH,149.56999999999994,10, 9, 8, 14, 0, 0, 19, 0, 15, 0, 0, 20, 14, 10, 5, 7, 18, 0, 12, 12, 12, 15, 0, 6, 0, 0, 0,{c5.2xlarge=10; c5.xlarge=9; c5a.2xlarge=8; c5a.xlarge=14; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=19; i3.large=0; i3.xlarge=15; m5.2xlarge=0; m5.large=0; m5.xlarge=20; m5a.2xlarge=14; m5a.large=10; m5a.xlarge=5; m5zn.2xlarge=7; m5zn.large=18; m5zn.xlarge=0; r5.2xlarge=12; r5.large=12; r5.xlarge=12; r5a.2xlarge=15; r5a.large=0; r5a.xlarge=6; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=6; i3.large=0; i3.xlarge=2; m5.2xlarge=0; m5.large=0; m5.xlarge=2; m5a.2xlarge=4; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=3; m5zn.xlarge=0; r5.2xlarge=1; r5.large=5; r5.xlarge=2; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,exponential,0.0,40,189,CRITICALPATHREVERSE,149.56999999999994,8, 4, 14, 15, 0, 0, 10, 0, 13, 0, 0, 15, 15, 14, 14, 13, 18, 0, 12, 10, 13, 14, 0, 4, 0, 0, 0,{c5.2xlarge=8; c5.xlarge=4; c5a.2xlarge=14; c5a.xlarge=15; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=10; i3.large=0; i3.xlarge=13; m5.2xlarge=0; m5.large=0; m5.xlarge=15; m5a.2xlarge=15; m5a.large=14; m5a.xlarge=14; m5zn.2xlarge=13; m5zn.large=18; m5zn.xlarge=0; r5.2xlarge=12; r5.large=10; r5.xlarge=13; r5a.2xlarge=14; r5a.large=0; r5a.xlarge=4; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=6; i3.large=0; i3.xlarge=2; m5.2xlarge=0; m5.large=0; m5.xlarge=2; m5a.2xlarge=4; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=3; m5zn.xlarge=0; r5.2xlarge=1; r5.large=5; r5.xlarge=2; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
