Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes,Cluster
methylseq,exponential,0.15,40,0,MINMIN,87.47999999999999,0, 3, 1, 1, 6, 0, 0, 0, 0, 2, 1, 1, 0, 0, 0, 4, 0, 0, 0, 0, 0, 2, 2, 1, 0, 0, 2,{c5.2xlarge=0; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=6; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=1; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=4; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=2},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
methylseq,exponential,0.15,40,169,CRITICALPATHREVERSE,77.76999999999998,4, 0, 2, 1, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 3, 2, 0,{c5.2xlarge=4; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=10; m5zn.xlarge=0; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=2; z1d.xlarge=0},{c5.2xlarge=4; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=4; m5.large=1; m5.xlarge=3; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=0; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=5; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=2; z1d.large=1; z1d.xlarge=1}
methylseq,exponential,0.15,40,169,RESHIV2,79.48999999999998,4, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 1, 0, 0, 0, 4, 2, 2,{c5.2xlarge=4; c5.xlarge=0; c5a.2xlarge=3; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=9; m5zn.xlarge=0; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=4; z1d.large=2; z1d.xlarge=2},{c5.2xlarge=4; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=4; m5.large=1; m5.xlarge=3; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=0; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=5; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=2; z1d.large=1; z1d.xlarge=1}
methylseq,exponential,0.15,40,169,RESHIV3,80.01999999999998,4, 0, 4, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 9, 0, 0, 1, 0, 0, 0, 0, 3, 2, 0,{c5.2xlarge=4; c5.xlarge=0; c5a.2xlarge=4; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=0; i3.large=1; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=9; m5zn.xlarge=0; r5.2xlarge=0; r5.large=1; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=2; z1d.xlarge=0},{c5.2xlarge=4; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=4; m5.large=1; m5.xlarge=3; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=0; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=5; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=2; z1d.large=1; z1d.xlarge=1}
methylseq,exponential,0.15,40,169,RESHIMAX,79.49,4, 0, 4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 1, 0, 0, 0, 4, 2, 0,{c5.2xlarge=4; c5.xlarge=0; c5a.2xlarge=4; c5a.xlarge=1; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=9; m5zn.xlarge=0; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=4; z1d.large=2; z1d.xlarge=0},{c5.2xlarge=4; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=4; m5.large=1; m5.xlarge=3; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=0; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=5; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=2; z1d.large=1; z1d.xlarge=1}
methylseq,exponential,0.15,40,169,RESHIFCFS,79.64999999999998,5, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 3, 2, 1,{c5.2xlarge=5; c5.xlarge=0; c5a.2xlarge=4; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=1; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=9; m5zn.xlarge=0; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=2; z1d.xlarge=1},{c5.2xlarge=4; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=4; m5.large=1; m5.xlarge=3; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=0; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=5; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=2; z1d.large=1; z1d.xlarge=1}
methylseq,exponential,0.15,40,170,MINMIN,76.31999999999998,2, 0, 1, 2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 12, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 2,{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=2; m5.xlarge=0; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=12; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=2},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=1; m5.large=3; m5.xlarge=1; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=3; r5.large=1; r5.xlarge=4; r5a.2xlarge=1; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
methylseq,exponential,0.15,40,170,MAXMIN,97.55,2, 2, 1, 0, 1, 1, 0, 1, 0, 0, 2, 0, 3, 1, 0, 2, 0, 2, 3, 0, 2, 0, 1, 0, 0, 1, 1,{c5.2xlarge=2; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=0; i3.large=1; i3.xlarge=0; m5.2xlarge=0; m5.large=2; m5.xlarge=0; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=3; r5.large=0; r5.xlarge=2; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=1},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=1; m5.large=3; m5.xlarge=1; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=3; r5.large=1; r5.xlarge=4; r5a.2xlarge=1; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
methylseq,exponential,0.15,40,170,MCT,96.16,3, 1, 2, 1, 0, 3, 0, 0, 0, 0, 4, 0, 0, 0, 0, 2, 0, 0, 3, 0, 2, 1, 0, 1, 0, 1, 2,{c5.2xlarge=3; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=4; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=3; r5.large=0; r5.xlarge=2; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=1; m5.large=3; m5.xlarge=1; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=3; r5.large=1; r5.xlarge=4; r5a.2xlarge=1; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
methylseq,exponential,0.15,40,170,ROUNDROBIN,88.99999999999999,0, 0, 1, 0, 5, 1, 0, 0, 2, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 7, 0, 0, 2, 0, 5, 0,{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=5; d3.xlarge=1; i3.2xlarge=0; i3.large=0; i3.xlarge=2; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=0; r5.large=0; r5.xlarge=7; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=5; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=1; m5.large=3; m5.xlarge=1; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=3; r5.large=1; r5.xlarge=4; r5a.2xlarge=1; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
methylseq,exponential,0.15,40,170,STATIC,95.46999999999998,1, 1, 2, 1, 0, 0, 0, 0, 0, 0, 1, 1, 2, 0, 0, 5, 0, 3, 0, 1, 4, 1, 1, 0, 0, 0, 2,{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=1; m5.xlarge=1; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=5; m5zn.large=0; m5zn.xlarge=3; r5.2xlarge=0; r5.large=1; r5.xlarge=4; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=2},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=1; m5.large=3; m5.xlarge=1; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=3; r5.large=1; r5.xlarge=4; r5a.2xlarge=1; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
methylseq,exponential,0.15,40,170,NOML,81.61999999999999,6, 2, 4, 3, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 2,{c5.2xlarge=6; c5.xlarge=2; c5a.2xlarge=4; c5a.xlarge=3; d3.2xlarge=0; d3.xlarge=1; i3.2xlarge=0; i3.large=0; i3.xlarge=1; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=1; m5.large=3; m5.xlarge=1; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=3; r5.large=1; r5.xlarge=4; r5a.2xlarge=1; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
methylseq,exponential,0.15,40,170,CUSTOMCLUSTERNOML,75.77,1, 0, 1, 1, 6, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 11, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0,{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=6; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=1; m5.large=0; m5.xlarge=0; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=11; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=2; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=1; m5.large=3; m5.xlarge=1; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=3; r5.large=1; r5.xlarge=4; r5a.2xlarge=1; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
methylseq,exponential,0.15,40,170,TEXTDISTANCE,82.94999999999999,1, 1, 0, 0, 0, 1, 0, 0, 0, 2, 5, 4, 1, 0, 0, 7, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 1,{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=1; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=2; m5.large=5; m5.xlarge=4; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=7; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=0; r5.large=1; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=1; m5.large=3; m5.xlarge=1; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=3; r5.large=1; r5.xlarge=4; r5a.2xlarge=1; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
methylseq,exponential,0.15,40,170,CRITICALPATH,76.00999999999998,1, 2, 1, 4, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 11, 0, 2, 0, 0, 0, 0, 0, 0, 0, 3, 0,{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=4; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=1; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=11; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=1; m5.large=3; m5.xlarge=1; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=3; r5.large=1; r5.xlarge=4; r5a.2xlarge=1; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
methylseq,exponential,0.15,40,170,CRITICALPATHREVERSE,77.36999999999999,1, 1, 1, 4, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 11, 0, 2, 0, 0, 0, 0, 0, 0, 0, 3, 1,{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=4; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=1; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=11; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=1},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=1; m5.large=3; m5.xlarge=1; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=3; r5.large=1; r5.xlarge=4; r5a.2xlarge=1; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
methylseq,exponential,0.15,40,170,RESHIV2,76.13999999999997,2, 0, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 3, 0, 1, 0, 0, 0, 1, 0, 2, 1,{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=3; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=11; m5zn.large=0; m5zn.xlarge=3; r5.2xlarge=0; r5.large=1; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=1},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=1; m5.large=3; m5.xlarge=1; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=3; r5.large=1; r5.xlarge=4; r5a.2xlarge=1; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
methylseq,exponential,0.15,40,170,RESHIV3,76.16999999999999,1, 1, 1, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 11, 0, 2, 1, 0, 0, 0, 0, 0, 0, 4, 0,{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=3; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=1; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=11; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=1; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=1; m5.large=3; m5.xlarge=1; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=3; r5.large=1; r5.xlarge=4; r5a.2xlarge=1; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
methylseq,exponential,0.15,40,170,RESHIMAX,75.96999999999998,1, 1, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 2, 0, 1, 1, 0, 0, 0, 0, 3, 1,{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=3; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=11; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=0; r5.large=1; r5.xlarge=1; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=1},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=1; m5.large=3; m5.xlarge=1; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=3; r5.large=1; r5.xlarge=4; r5a.2xlarge=1; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
methylseq,exponential,0.15,40,170,RESHIFCFS,76.68999999999998,1, 1, 1, 4, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 11, 0, 2, 0, 0, 0, 0, 1, 0, 0, 3, 0,{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=4; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=1; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=11; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=1; m5.large=3; m5.xlarge=1; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=3; r5.large=1; r5.xlarge=4; r5a.2xlarge=1; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
