Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes,Cluster
methylseq,exponential,0.05,40,0,MINMIN,1600.0099999999977,0, 51, 84, 56, 77, 56, 27, 23, 0, 52, 24, 75, 43, 0, 44, 85, 0, 29, 0, 23, 46, 68, 68, 40, 0, 0, 29,{c5.2xlarge=0; c5.xlarge=51; c5a.2xlarge=84; c5a.xlarge=56; d3.2xlarge=77; d3.xlarge=56; i3.2xlarge=27; i3.large=23; i3.xlarge=0; m5.2xlarge=52; m5.large=24; m5.xlarge=75; m5a.2xlarge=43; m5a.large=0; m5a.xlarge=44; m5zn.2xlarge=85; m5zn.large=0; m5zn.xlarge=29; r5.2xlarge=0; r5.large=23; r5.xlarge=46; r5a.2xlarge=68; r5a.large=68; r5a.xlarge=40; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=29},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
methylseq,exponential,0.05,40,138,MAXMIN,1607.0499999999975,57, 48, 81, 55, 25, 51, 71, 21, 0, 0, 47, 49, 0, 23, 22, 0, 55, 29, 54, 49, 22, 45, 0, 91, 27, 25, 53,{c5.2xlarge=57; c5.xlarge=48; c5a.2xlarge=81; c5a.xlarge=55; d3.2xlarge=25; d3.xlarge=51; i3.2xlarge=71; i3.large=21; i3.xlarge=0; m5.2xlarge=0; m5.large=47; m5.xlarge=49; m5a.2xlarge=0; m5a.large=23; m5a.xlarge=22; m5zn.2xlarge=0; m5zn.large=55; m5zn.xlarge=29; r5.2xlarge=54; r5.large=49; r5.xlarge=22; r5a.2xlarge=45; r5a.large=0; r5a.xlarge=91; z1d.2xlarge=27; z1d.large=25; z1d.xlarge=53},{c5.2xlarge=2; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=3; i3.large=1; i3.xlarge=0; m5.2xlarge=0; m5.large=2; m5.xlarge=2; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=2; r5.large=2; r5.xlarge=1; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=4; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
methylseq,exponential,0.05,40,138,MCT,1604.5299999999966,56, 49, 78, 55, 24, 47, 66, 26, 0, 0, 42, 50, 0, 25, 23, 0, 52, 28, 55, 50, 25, 44, 0, 97, 31, 24, 53,{c5.2xlarge=56; c5.xlarge=49; c5a.2xlarge=78; c5a.xlarge=55; d3.2xlarge=24; d3.xlarge=47; i3.2xlarge=66; i3.large=26; i3.xlarge=0; m5.2xlarge=0; m5.large=42; m5.xlarge=50; m5a.2xlarge=0; m5a.large=25; m5a.xlarge=23; m5zn.2xlarge=0; m5zn.large=52; m5zn.xlarge=28; r5.2xlarge=55; r5.large=50; r5.xlarge=25; r5a.2xlarge=44; r5a.large=0; r5a.xlarge=97; z1d.2xlarge=31; z1d.large=24; z1d.xlarge=53},{c5.2xlarge=2; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=3; i3.large=1; i3.xlarge=0; m5.2xlarge=0; m5.large=2; m5.xlarge=2; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=2; r5.large=2; r5.xlarge=1; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=4; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
methylseq,exponential,0.05,40,138,ROUNDROBIN,1610.8699999999967,53, 52, 76, 54, 25, 49, 71, 21, 0, 0, 43, 46, 0, 23, 20, 0, 54, 26, 60, 49, 25, 46, 0, 96, 29, 26, 56,{c5.2xlarge=53; c5.xlarge=52; c5a.2xlarge=76; c5a.xlarge=54; d3.2xlarge=25; d3.xlarge=49; i3.2xlarge=71; i3.large=21; i3.xlarge=0; m5.2xlarge=0; m5.large=43; m5.xlarge=46; m5a.2xlarge=0; m5a.large=23; m5a.xlarge=20; m5zn.2xlarge=0; m5zn.large=54; m5zn.xlarge=26; r5.2xlarge=60; r5.large=49; r5.xlarge=25; r5a.2xlarge=46; r5a.large=0; r5a.xlarge=96; z1d.2xlarge=29; z1d.large=26; z1d.xlarge=56},{c5.2xlarge=2; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=3; i3.large=1; i3.xlarge=0; m5.2xlarge=0; m5.large=2; m5.xlarge=2; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=2; r5.large=2; r5.xlarge=1; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=4; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
methylseq,exponential,0.05,40,138,STATIC,1627.3999999999962,57, 53, 81, 54, 23, 52, 66, 22, 0, 0, 49, 52, 0, 21, 20, 0, 58, 29, 51, 49, 25, 44, 0, 83, 32, 25, 54,{c5.2xlarge=57; c5.xlarge=53; c5a.2xlarge=81; c5a.xlarge=54; d3.2xlarge=23; d3.xlarge=52; i3.2xlarge=66; i3.large=22; i3.xlarge=0; m5.2xlarge=0; m5.large=49; m5.xlarge=52; m5a.2xlarge=0; m5a.large=21; m5a.xlarge=20; m5zn.2xlarge=0; m5zn.large=58; m5zn.xlarge=29; r5.2xlarge=51; r5.large=49; r5.xlarge=25; r5a.2xlarge=44; r5a.large=0; r5a.xlarge=83; z1d.2xlarge=32; z1d.large=25; z1d.xlarge=54},{c5.2xlarge=2; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=3; i3.large=1; i3.xlarge=0; m5.2xlarge=0; m5.large=2; m5.xlarge=2; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=2; r5.large=2; r5.xlarge=1; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=4; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
methylseq,exponential,0.05,40,138,NOML,1610.709999999996,54, 48, 77, 57, 28, 49, 66, 23, 0, 0, 44, 47, 0, 25, 24, 0, 54, 26, 49, 46, 30, 47, 0, 92, 33, 26, 55,{c5.2xlarge=54; c5.xlarge=48; c5a.2xlarge=77; c5a.xlarge=57; d3.2xlarge=28; d3.xlarge=49; i3.2xlarge=66; i3.large=23; i3.xlarge=0; m5.2xlarge=0; m5.large=44; m5.xlarge=47; m5a.2xlarge=0; m5a.large=25; m5a.xlarge=24; m5zn.2xlarge=0; m5zn.large=54; m5zn.xlarge=26; r5.2xlarge=49; r5.large=46; r5.xlarge=30; r5a.2xlarge=47; r5a.large=0; r5a.xlarge=92; z1d.2xlarge=33; z1d.large=26; z1d.xlarge=55},{c5.2xlarge=2; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=3; i3.large=1; i3.xlarge=0; m5.2xlarge=0; m5.large=2; m5.xlarge=2; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=2; r5.large=2; r5.xlarge=1; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=4; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
methylseq,exponential,0.05,40,138,CUSTOMCLUSTERNOML,1604.4299999999973,62, 48, 76, 53, 25, 52, 69, 21, 0, 0, 46, 52, 0, 23, 23, 0, 55, 30, 48, 53, 25, 43, 0, 89, 31, 23, 53,{c5.2xlarge=62; c5.xlarge=48; c5a.2xlarge=76; c5a.xlarge=53; d3.2xlarge=25; d3.xlarge=52; i3.2xlarge=69; i3.large=21; i3.xlarge=0; m5.2xlarge=0; m5.large=46; m5.xlarge=52; m5a.2xlarge=0; m5a.large=23; m5a.xlarge=23; m5zn.2xlarge=0; m5zn.large=55; m5zn.xlarge=30; r5.2xlarge=48; r5.large=53; r5.xlarge=25; r5a.2xlarge=43; r5a.large=0; r5a.xlarge=89; z1d.2xlarge=31; z1d.large=23; z1d.xlarge=53},{c5.2xlarge=2; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=3; i3.large=1; i3.xlarge=0; m5.2xlarge=0; m5.large=2; m5.xlarge=2; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=2; r5.large=2; r5.xlarge=1; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=4; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
methylseq,exponential,0.05,40,138,TEXTDISTANCE,1601.8099999999977,54, 51, 80, 54, 26, 48, 67, 20, 0, 0, 51, 50, 0, 23, 22, 0, 55, 31, 52, 45, 25, 47, 0, 89, 29, 25, 56,{c5.2xlarge=54; c5.xlarge=51; c5a.2xlarge=80; c5a.xlarge=54; d3.2xlarge=26; d3.xlarge=48; i3.2xlarge=67; i3.large=20; i3.xlarge=0; m5.2xlarge=0; m5.large=51; m5.xlarge=50; m5a.2xlarge=0; m5a.large=23; m5a.xlarge=22; m5zn.2xlarge=0; m5zn.large=55; m5zn.xlarge=31; r5.2xlarge=52; r5.large=45; r5.xlarge=25; r5a.2xlarge=47; r5a.large=0; r5a.xlarge=89; z1d.2xlarge=29; z1d.large=25; z1d.xlarge=56},{c5.2xlarge=2; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=3; i3.large=1; i3.xlarge=0; m5.2xlarge=0; m5.large=2; m5.xlarge=2; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=2; r5.large=2; r5.xlarge=1; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=4; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
methylseq,exponential,0.05,40,138,CRITICALPATH,1604.8099999999974,59, 52, 75, 54, 25, 52, 64, 23, 0, 0, 47, 49, 0, 27, 23, 0, 55, 32, 55, 49, 25, 46, 0, 85, 27, 25, 51,{c5.2xlarge=59; c5.xlarge=52; c5a.2xlarge=75; c5a.xlarge=54; d3.2xlarge=25; d3.xlarge=52; i3.2xlarge=64; i3.large=23; i3.xlarge=0; m5.2xlarge=0; m5.large=47; m5.xlarge=49; m5a.2xlarge=0; m5a.large=27; m5a.xlarge=23; m5zn.2xlarge=0; m5zn.large=55; m5zn.xlarge=32; r5.2xlarge=55; r5.large=49; r5.xlarge=25; r5a.2xlarge=46; r5a.large=0; r5a.xlarge=85; z1d.2xlarge=27; z1d.large=25; z1d.xlarge=51},{c5.2xlarge=2; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=3; i3.large=1; i3.xlarge=0; m5.2xlarge=0; m5.large=2; m5.xlarge=2; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=2; r5.large=2; r5.xlarge=1; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=4; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
methylseq,exponential,0.05,40,138,CRITICALPATHREVERSE,1605.4399999999976,56, 50, 76, 53, 26, 50, 65, 21, 0, 0, 47, 54, 0, 21, 23, 0, 60, 32, 54, 46, 24, 45, 0, 88, 28, 27, 54,{c5.2xlarge=56; c5.xlarge=50; c5a.2xlarge=76; c5a.xlarge=53; d3.2xlarge=26; d3.xlarge=50; i3.2xlarge=65; i3.large=21; i3.xlarge=0; m5.2xlarge=0; m5.large=47; m5.xlarge=54; m5a.2xlarge=0; m5a.large=21; m5a.xlarge=23; m5zn.2xlarge=0; m5zn.large=60; m5zn.xlarge=32; r5.2xlarge=54; r5.large=46; r5.xlarge=24; r5a.2xlarge=45; r5a.large=0; r5a.xlarge=88; z1d.2xlarge=28; z1d.large=27; z1d.xlarge=54},{c5.2xlarge=2; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=3; i3.large=1; i3.xlarge=0; m5.2xlarge=0; m5.large=2; m5.xlarge=2; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=2; r5.large=2; r5.xlarge=1; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=4; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
methylseq,exponential,0.05,40,138,RESHIV2,1605.5399999999972,56, 53, 72, 50, 26, 52, 70, 23, 0, 0, 49, 53, 0, 26, 25, 0, 58, 30, 54, 43, 26, 46, 0, 80, 30, 26, 52,{c5.2xlarge=56; c5.xlarge=53; c5a.2xlarge=72; c5a.xlarge=50; d3.2xlarge=26; d3.xlarge=52; i3.2xlarge=70; i3.large=23; i3.xlarge=0; m5.2xlarge=0; m5.large=49; m5.xlarge=53; m5a.2xlarge=0; m5a.large=26; m5a.xlarge=25; m5zn.2xlarge=0; m5zn.large=58; m5zn.xlarge=30; r5.2xlarge=54; r5.large=43; r5.xlarge=26; r5a.2xlarge=46; r5a.large=0; r5a.xlarge=80; z1d.2xlarge=30; z1d.large=26; z1d.xlarge=52},{c5.2xlarge=2; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=3; i3.large=1; i3.xlarge=0; m5.2xlarge=0; m5.large=2; m5.xlarge=2; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=2; r5.large=2; r5.xlarge=1; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=4; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
methylseq,exponential,0.05,40,138,RESHIV3,1601.4499999999975,54, 47, 79, 54, 24, 49, 67, 22, 0, 0, 47, 52, 0, 24, 25, 0, 53, 31, 56, 51, 26, 49, 0, 84, 28, 26, 52,{c5.2xlarge=54; c5.xlarge=47; c5a.2xlarge=79; c5a.xlarge=54; d3.2xlarge=24; d3.xlarge=49; i3.2xlarge=67; i3.large=22; i3.xlarge=0; m5.2xlarge=0; m5.large=47; m5.xlarge=52; m5a.2xlarge=0; m5a.large=24; m5a.xlarge=25; m5zn.2xlarge=0; m5zn.large=53; m5zn.xlarge=31; r5.2xlarge=56; r5.large=51; r5.xlarge=26; r5a.2xlarge=49; r5a.large=0; r5a.xlarge=84; z1d.2xlarge=28; z1d.large=26; z1d.xlarge=52},{c5.2xlarge=2; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=3; i3.large=1; i3.xlarge=0; m5.2xlarge=0; m5.large=2; m5.xlarge=2; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=2; r5.large=2; r5.xlarge=1; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=4; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
methylseq,exponential,0.05,40,138,RESHIMAX,1604.5999999999974,55, 50, 73, 52, 24, 52, 68, 22, 0, 0, 49, 51, 0, 25, 23, 0, 57, 33, 49, 50, 27, 45, 0, 89, 29, 24, 53,{c5.2xlarge=55; c5.xlarge=50; c5a.2xlarge=73; c5a.xlarge=52; d3.2xlarge=24; d3.xlarge=52; i3.2xlarge=68; i3.large=22; i3.xlarge=0; m5.2xlarge=0; m5.large=49; m5.xlarge=51; m5a.2xlarge=0; m5a.large=25; m5a.xlarge=23; m5zn.2xlarge=0; m5zn.large=57; m5zn.xlarge=33; r5.2xlarge=49; r5.large=50; r5.xlarge=27; r5a.2xlarge=45; r5a.large=0; r5a.xlarge=89; z1d.2xlarge=29; z1d.large=24; z1d.xlarge=53},{c5.2xlarge=2; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=3; i3.large=1; i3.xlarge=0; m5.2xlarge=0; m5.large=2; m5.xlarge=2; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=2; r5.large=2; r5.xlarge=1; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=4; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
methylseq,exponential,0.05,40,138,RESHIFCFS,1604.7499999999975,56, 52, 78, 51, 24, 54, 60, 20, 0, 0, 48, 51, 0, 27, 23, 0, 56, 32, 52, 45, 27, 43, 0, 90, 32, 24, 55,{c5.2xlarge=56; c5.xlarge=52; c5a.2xlarge=78; c5a.xlarge=51; d3.2xlarge=24; d3.xlarge=54; i3.2xlarge=60; i3.large=20; i3.xlarge=0; m5.2xlarge=0; m5.large=48; m5.xlarge=51; m5a.2xlarge=0; m5a.large=27; m5a.xlarge=23; m5zn.2xlarge=0; m5zn.large=56; m5zn.xlarge=32; r5.2xlarge=52; r5.large=45; r5.xlarge=27; r5a.2xlarge=43; r5a.large=0; r5a.xlarge=90; z1d.2xlarge=32; z1d.large=24; z1d.xlarge=55},{c5.2xlarge=2; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=3; i3.large=1; i3.xlarge=0; m5.2xlarge=0; m5.large=2; m5.xlarge=2; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=2; r5.large=2; r5.xlarge=1; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=4; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
methylseq,exponential,0.05,40,139,MINMIN,1609.4299999999953,0, 26, 0, 29, 50, 0, 46, 71, 49, 24, 0, 80, 95, 46, 21, 0, 76, 56, 24, 51, 75, 23, 0, 26, 27, 80, 25,{c5.2xlarge=0; c5.xlarge=26; c5a.2xlarge=0; c5a.xlarge=29; d3.2xlarge=50; d3.xlarge=0; i3.2xlarge=46; i3.large=71; i3.xlarge=49; m5.2xlarge=24; m5.large=0; m5.xlarge=80; m5a.2xlarge=95; m5a.large=46; m5a.xlarge=21; m5zn.2xlarge=0; m5zn.large=76; m5zn.xlarge=56; r5.2xlarge=24; r5.large=51; r5.xlarge=75; r5a.2xlarge=23; r5a.large=0; r5a.xlarge=26; z1d.2xlarge=27; z1d.large=80; z1d.xlarge=25},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=2; i3.large=3; i3.xlarge=2; m5.2xlarge=1; m5.large=0; m5.xlarge=3; m5a.2xlarge=4; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=2; r5.2xlarge=1; r5.large=2; r5.xlarge=3; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=3; z1d.xlarge=1}
methylseq,exponential,0.05,40,139,MAXMIN,1617.7699999999963,0, 26, 0, 28, 53, 0, 49, 71, 41, 24, 0, 73, 91, 44, 23, 0, 83, 61, 26, 49, 82, 24, 0, 22, 27, 74, 29,{c5.2xlarge=0; c5.xlarge=26; c5a.2xlarge=0; c5a.xlarge=28; d3.2xlarge=53; d3.xlarge=0; i3.2xlarge=49; i3.large=71; i3.xlarge=41; m5.2xlarge=24; m5.large=0; m5.xlarge=73; m5a.2xlarge=91; m5a.large=44; m5a.xlarge=23; m5zn.2xlarge=0; m5zn.large=83; m5zn.xlarge=61; r5.2xlarge=26; r5.large=49; r5.xlarge=82; r5a.2xlarge=24; r5a.large=0; r5a.xlarge=22; z1d.2xlarge=27; z1d.large=74; z1d.xlarge=29},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=2; i3.large=3; i3.xlarge=2; m5.2xlarge=1; m5.large=0; m5.xlarge=3; m5a.2xlarge=4; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=2; r5.2xlarge=1; r5.large=2; r5.xlarge=3; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=3; z1d.xlarge=1}
methylseq,exponential,0.05,40,139,MCT,1607.1299999999962,0, 24, 0, 29, 49, 0, 49, 67, 48, 28, 0, 73, 95, 46, 21, 0, 85, 53, 27, 51, 75, 21, 0, 26, 31, 78, 24,{c5.2xlarge=0; c5.xlarge=24; c5a.2xlarge=0; c5a.xlarge=29; d3.2xlarge=49; d3.xlarge=0; i3.2xlarge=49; i3.large=67; i3.xlarge=48; m5.2xlarge=28; m5.large=0; m5.xlarge=73; m5a.2xlarge=95; m5a.large=46; m5a.xlarge=21; m5zn.2xlarge=0; m5zn.large=85; m5zn.xlarge=53; r5.2xlarge=27; r5.large=51; r5.xlarge=75; r5a.2xlarge=21; r5a.large=0; r5a.xlarge=26; z1d.2xlarge=31; z1d.large=78; z1d.xlarge=24},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=2; i3.large=3; i3.xlarge=2; m5.2xlarge=1; m5.large=0; m5.xlarge=3; m5a.2xlarge=4; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=2; r5.2xlarge=1; r5.large=2; r5.xlarge=3; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=3; z1d.xlarge=1}
methylseq,exponential,0.05,40,139,ROUNDROBIN,1619.3299999999963,0, 24, 0, 30, 52, 0, 48, 66, 49, 25, 0, 73, 88, 49, 21, 0, 83, 57, 22, 50, 85, 22, 0, 23, 28, 80, 25,{c5.2xlarge=0; c5.xlarge=24; c5a.2xlarge=0; c5a.xlarge=30; d3.2xlarge=52; d3.xlarge=0; i3.2xlarge=48; i3.large=66; i3.xlarge=49; m5.2xlarge=25; m5.large=0; m5.xlarge=73; m5a.2xlarge=88; m5a.large=49; m5a.xlarge=21; m5zn.2xlarge=0; m5zn.large=83; m5zn.xlarge=57; r5.2xlarge=22; r5.large=50; r5.xlarge=85; r5a.2xlarge=22; r5a.large=0; r5a.xlarge=23; z1d.2xlarge=28; z1d.large=80; z1d.xlarge=25},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=2; i3.large=3; i3.xlarge=2; m5.2xlarge=1; m5.large=0; m5.xlarge=3; m5a.2xlarge=4; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=2; r5.2xlarge=1; r5.large=2; r5.xlarge=3; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=3; z1d.xlarge=1}
methylseq,exponential,0.05,40,139,STATIC,1654.219999999997,0, 28, 0, 29, 53, 0, 46, 67, 44, 25, 0, 77, 90, 46, 21, 0, 87, 57, 23, 48, 78, 21, 0, 20, 29, 83, 28,{c5.2xlarge=0; c5.xlarge=28; c5a.2xlarge=0; c5a.xlarge=29; d3.2xlarge=53; d3.xlarge=0; i3.2xlarge=46; i3.large=67; i3.xlarge=44; m5.2xlarge=25; m5.large=0; m5.xlarge=77; m5a.2xlarge=90; m5a.large=46; m5a.xlarge=21; m5zn.2xlarge=0; m5zn.large=87; m5zn.xlarge=57; r5.2xlarge=23; r5.large=48; r5.xlarge=78; r5a.2xlarge=21; r5a.large=0; r5a.xlarge=20; z1d.2xlarge=29; z1d.large=83; z1d.xlarge=28},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=2; i3.large=3; i3.xlarge=2; m5.2xlarge=1; m5.large=0; m5.xlarge=3; m5a.2xlarge=4; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=2; r5.2xlarge=1; r5.large=2; r5.xlarge=3; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=3; z1d.xlarge=1}
methylseq,exponential,0.05,40,139,NOML,1615.1899999999964,0, 27, 0, 29, 55, 0, 42, 69, 47, 24, 0, 75, 91, 49, 22, 0, 82, 58, 27, 54, 72, 21, 0, 23, 29, 79, 25,{c5.2xlarge=0; c5.xlarge=27; c5a.2xlarge=0; c5a.xlarge=29; d3.2xlarge=55; d3.xlarge=0; i3.2xlarge=42; i3.large=69; i3.xlarge=47; m5.2xlarge=24; m5.large=0; m5.xlarge=75; m5a.2xlarge=91; m5a.large=49; m5a.xlarge=22; m5zn.2xlarge=0; m5zn.large=82; m5zn.xlarge=58; r5.2xlarge=27; r5.large=54; r5.xlarge=72; r5a.2xlarge=21; r5a.large=0; r5a.xlarge=23; z1d.2xlarge=29; z1d.large=79; z1d.xlarge=25},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=2; i3.large=3; i3.xlarge=2; m5.2xlarge=1; m5.large=0; m5.xlarge=3; m5a.2xlarge=4; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=2; r5.2xlarge=1; r5.large=2; r5.xlarge=3; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=3; z1d.xlarge=1}
